FID,Lat,Lon,Total_Distance,Total_Capacity
0.0,-0.366076914146,-78.5428332537999,0.0,0.0
1.0,-0.357045577867,-78.5697717488999,3.7668052448819873,7.533610489763975
2.0,-0.357033332726,-78.5248788316,5.029182503260882,13.553283873253623
3.0,-0.357042998271,-78.5607929999,5.534097730711637,11.068195461423274
4.0,-0.357040411652,-78.5518142508,5.147164930466468,13.144508650436899
5.0,-0.357038082526,-78.5428357538999,5.099302944357493,10.198605888714987
6.0,-0.357035420028,-78.5338572519,4.281241643969643,12.090397492533038
7.0,-0.348008494898,-78.5787530000999,2.2185532383581164,4.437106476716233
8.0,-0.348001587056,-78.5518167509,8.11323091347566,20.91046242642707
9.0,-0.347994502896,-78.524881003,2.6216563171794163,9.312655826816492
10.0,-0.348006162293,-78.5697741692,5.845299705171274,11.690599410342548
11.0,-0.348003753847,-78.5607955818999,11.041461046862516,23.483301930439897
12.0,-0.347998919299,-78.5428382437,2.9083931750747833,5.816786350149567
13.0,-0.347996505507,-78.5338594945,2.7309839335298505,5.461967867059701
14.0,-0.338969502733,-78.5787554949999,5.369418609157818,10.738837218315636
15.0,-0.338960255355,-78.5428405786,17.17785217926339,34.35570435852678
16.0,-0.338971420679,-78.5877342494,0.840278034108073,1.680556068216146
17.0,-0.338962508494,-78.5518189989,10.238361883098928,25.25486227986283
18.0,-0.33895783974,-78.5338616605999,10.07450119394631,20.14900238789262
19.0,-0.338955420806,-78.5248832509,3.811876520324929,10.364131922311971
20.0,-0.33896700078,-78.5697764936,9.88674013914915,20.446029361836448
21.0,-0.338964504086,-78.5607974974,15.961416364714553,33.6325299970254
22.0,-0.32993250443,-78.5877365042999,0.09750393096019941,0.19500786192039882
23.0,-0.32992150846,-78.5428425029,17.7993869770802,35.408370763643525
24.0,-0.329923419386,-78.5518212538,8.840292490178982,26.756704578572904
25.0,-0.329925586074,-78.560799747,11.935990521550904,25.923672625582615
26.0,-0.329930251206,-78.5787574123,6.496388604368117,12.992777208736234
27.0,-0.329927751103,-78.5697785761999,9.103317560531764,18.206635121063528
28.0,-0.329919002981,-78.5338639991,21.096197175564782,42.192394351129565
29.0,-0.329916502794,-78.5248855005,14.319669110058534,28.639338220117068
30.0,-0.320880171513,-78.5338663322999,11.773143005379596,23.546286010759193
31.0,-0.320882586919,-78.5428447525,9.672748918487908,19.345497836975817
32.0,-0.320884501373,-78.5518235034,13.31971895704781,28.97136197367083
33.0,-0.320886498729,-78.5608019966999,12.753339379047045,28.804007031891132
34.0,-0.320888494321,-78.5697804952999,9.665249652552244,19.33049930510449
35.0,-0.320890747545,-78.5787595871999,0.7530796109401509,1.5061592218803017
36.0,-0.320877837027,-78.5248876665999,8.712333102852634,19.639092663190933
37.0,-0.311839254371,-78.5248900833999,14.440954930975789,33.4091119526967
38.0,-0.311841503983,-78.5338684931,12.17911817828634,24.35823635657268
39.0,-0.311843501339,-78.5428469969999,9.374910509084666,19.933017472762998
40.0,-0.311845498695,-78.5518255008,13.968655423203652,28.970974984171747
41.0,-0.311847411385,-78.5608042463999,11.606608625931708,27.06500977907795
42.0,-0.311849578072,-78.5697827502,10.38095432105334,20.8229466187495
43.0,-0.311851496018,-78.5787615045999,0.9375116346501434,1.8750232693002868
44.0,-0.302798506592,-78.5159135038999,4.917627504976986,9.835255009953972
45.0,-0.302800503948,-78.5248919972,15.778487233412948,36.430860161840535
46.0,-0.30280249954,-78.5338704958,14.780621912630236,33.93631352115249
47.0,-0.302804500424,-78.5428489995999,15.371622927192227,30.89425062280424
48.0,-0.302812503853,-78.5787635054,1.9255534445490101,3.8511068890980202
49.0,-0.302806496016,-78.5518274980999,10.129816918598223,19.89263072160711
50.0,-0.302810495983,-78.5697849981,20.81256912730574,44.13607638716022
51.0,-0.302808493372,-78.5608064959999,16.641794443540523,34.59891338879632
52.0,-0.293775503786,-78.5877444988999,2.4292290458470314,4.858458091694063
53.0,-0.29377350643,-78.578765501,6.940337312636396,13.880674625272793
54.0,-0.293771503819,-78.569786999,15.574543802132021,32.29980873748007
55.0,-0.293769495949,-78.5608084917,20.569103242095515,45.12346775382534
56.0,-0.293767493337,-78.5518294955,13.832755668074991,26.754663562130514
57.0,-0.293765495981,-78.5428510021999,12.945926604885146,27.894870287964405
58.0,-0.293763500389,-78.5338725035999,15.774603819385183,37.85733360654928
59.0,-0.293761499506,-78.5248939998,15.573009509715625,37.370023048897444
60.0,-0.293759503914,-78.5159155011999,10.142895207053476,24.72740526666764
61.0,-0.284734503751,-78.5787674983999,7.640317807726513,17.95472584809109
62.0,-0.284732423493,-78.5697887476,7.454619535527318,15.741623247300211
63.0,-0.284730586686,-78.5608102454,15.072372358665275,33.60560542940143
64.0,-0.284728495914,-78.5518314911,9.029635023268003,16.05344032488944
65.0,-0.284726493303,-78.5428529994999,13.826269303615305,31.58118384129862
66.0,-0.284724495947,-78.5338745061999,17.850187018303505,38.189102268783564
67.0,-0.284722498591,-78.5248960023999,14.020972272499073,30.971790974689497
68.0,-0.284720501235,-78.5159174986,12.03683473530533,34.1581905056136
69.0,-0.284736254098,-78.5877465780999,4.167160159188081,10.238793487185069
70.0,-0.284718505643,-78.506939,3.414841668565952,8.96172173172726
71.0,-0.275682003152,-78.5159194959999,10.344128203870998,23.777471662515442
72.0,-0.275693503717,-78.5697904978,8.435770941171784,16.871541882343568
73.0,-0.275680005796,-78.5069410027,5.01629558911297,12.353482668873015
74.0,-0.275691508125,-78.5608119993,14.985895476714433,29.22887856131163
75.0,-0.275689501986,-78.5518334971999,14.604598121402526,30.40954969444832
76.0,-0.27568749588,-78.5428549952,14.717783090417125,27.55740625765712
77.0,-0.275696757272,-78.5877484118999,2.6114262316177492,5.2228524632354985
78.0,-0.275695254063,-78.5787695774999,2.2293139669772573,4.4586279339545145
79.0,-0.275685493268,-78.5338765035999,14.319918532974254,27.795018892457826
80.0,-0.275683748242,-78.5248980833,13.606921190267826,27.200398316618603
81.0,-0.266645167201,-78.5248996666,14.51462088122993,29.475493504342836
82.0,-0.266652419016,-78.5608137496,10.959241273380572,26.781921471062635
83.0,-0.26664358797,-78.5159212461999,5.765379011758586,11.530758023517173
84.0,-0.266650592756,-78.551835251,12.640807675150207,27.27237275439593
85.0,-0.266641507712,-78.506943,6.5184476692387285,17.514933130643456
86.0,-0.266648419049,-78.5428567542,12.92537649565424,25.85075299130848
87.0,-0.266646831068,-78.5338783356999,11.774547232836488,22.808764786746984
88.0,-0.266654254029,-78.569792577,5.519034146540213,14.313117609312934
89.0,-0.257600918867,-78.4979667510999,11.837600150017108,29.66500615068636
90.0,-0.257613501003,-78.5608154946999,7.203528961930548,18.507281575920533
91.0,-0.257606499745,-78.5249015004,13.540975343753967,25.48950656877541
92.0,-0.257599334316,-78.4889881655,10.512032900086925,24.99194700208331
93.0,-0.257611503648,-78.5518370014,14.749665216784328,34.69147381134039
94.0,-0.257604502389,-78.5159229965999,13.874478572522895,27.141478425809336
95.0,-0.257602752107,-78.5069450791999,13.723822067251811,31.691952355988484
96.0,-0.257597501131,-78.4800100009999,5.72841433247335,13.145971488851751
97.0,-0.257609506292,-78.5428585079999,19.883593751998465,41.60244246518477
98.0,-0.257608003018,-78.5338800042,19.506917701723726,37.94136140734602
99.0,-0.248564162282,-78.5069466642,15.743454314146485,39.48727320285958
100.0,-0.248569164456,-78.5338816728,19.9240220456076,39.88322205430192
101.0,-0.248572416303,-78.5518387463999,6.593969095483954,13.187938190967907
102.0,-0.248570835343,-78.5428603348999,11.984897014851603,23.91543699507218
103.0,-0.24856257783,-78.4979682490999,16.933351653223596,40.698032680905875
104.0,-0.248567579969,-78.5249032507,14.16684685905389,31.823374644989098
105.0,-0.248565753805,-78.5159250826999,20.146703059276952,45.672474136963906
106.0,-0.248574334217,-78.5608173267,1.3292291750055498,2.6584583500110996
107.0,-0.248560495809,-78.4889899976,11.812301969441902,25.08059604796663
108.0,-0.248558750783,-78.4800120819,10.115222562701733,29.195726668496192
109.0,-0.239521999489,-78.4889920002,15.885356241837565,42.36681104417501
110.0,-0.239530581665,-78.5338832508,16.96722224528229,34.97537437385296
111.0,-0.239525590041,-78.5069482526999,13.436512247023447,31.440955972098166
112.0,-0.239523746308,-78.4979700811999,9.4347854990637,25.340584062774838
113.0,-0.239533581192,-78.5518402443999,1.4563312567456255,2.912662513491251
114.0,-0.239531915608,-78.5428617476,9.001092117230659,18.002184234461318
115.0,-0.23952025087,-78.4800139174,9.650483280905505,28.39329152510129
116.0,-0.239528494388,-78.5249050009999,17.080168390169096,32.82664644420963
117.0,-0.239526916961,-78.5159267494999,17.836526126492252,38.89413848315215
118.0,-0.230485167031,-78.4979716731999,11.737961561503555,30.015953242677437
119.0,-0.230488334116,-78.515928164,10.343087062613954,23.102687397420308
120.0,-0.230486753261,-78.5069500830999,19.974416799780975,44.24628880050369
121.0,-0.230491420169,-78.5338847471,12.194358369201776,27.55959453339694
122.0,-0.23048975105,-78.5249065808,16.947865522246108,32.97047004502599
123.0,-0.23049441271,-78.5518417476999,0.0,0.0
124.0,-0.230493085753,-78.5428632439,4.428418388562933,8.856836777125865
125.0,-0.230480246031,-78.4710374179999,3.9038928786226386,13.368537175392936
126.0,-0.230483497878,-78.4889935034999,15.345716099588312,41.214536364992135
127.0,-0.230481751114,-78.4800155860999,7.480972278832729,15.833039550977958
128.0,-0.221452590313,-78.5338862433,4.50972628044602,11.105986540858394
129.0,-0.221451004138,-78.5249079971,15.385660561508365,32.41127412890154
130.0,-0.221449417963,-78.5159297507999,12.794537339489988,19.695371813139325
131.0,-0.221447995828,-78.5069514993,16.036690141604975,26.10710072824697
132.0,-0.221443251212,-78.4800169205,2.121748088161702,4.243496176323404
133.0,-0.221441748003,-78.4710390847999,3.1404417223035916,9.264034072486394
134.0,-0.221446578985,-78.4979732529999,6.2566695360167355,14.159375792655112
135.0,-0.221444749293,-78.4889950849999,11.717997883243063,24.332575951726778
136.0,-0.212410835173,-78.5159313322999,15.111653209145887,29.292739869059893
137.0,-0.212409169542,-78.5069526685,16.96100575421708,29.00360298338453
138.0,-0.212407747453,-78.4979745804999,16.453610409723627,33.98642420832967
139.0,-0.212406252918,-78.488996416,12.85433997057228,29.2942303033603
140.0,-0.212404751419,-78.4800185821,7.3496366909420665,19.343553875708793
141.0,-0.212413421831,-78.5338877466,2.8805912271234604,5.761182454246921
142.0,-0.212411999696,-78.5249094951,11.751623240892904,23.50324648178581
143.0,-0.203370837309,-78.5069543352999,13.328146663851744,26.431039713309747
144.0,-0.203369251079,-78.4979759149999,17.033352002212958,29.55879145833683
145.0,-0.203367753126,-78.4889980810999,19.196929538223074,31.82977779123268
146.0,-0.203373162898,-78.5249106642999,5.5233912332142605,11.046782466428521
147.0,-0.203372000103,-78.5159324998,4.196396492851116,9.968935777362837
148.0,-0.203366249788,-78.4800199147999,14.661276123956378,34.317077373270614
149.0,-0.20336474658,-78.4710420825999,0.8003376167056758,3.128722868403065
150.0,-0.194330747794,-78.4979775836,19.699936570687022,38.2244460491611
151.0,-0.194326498998,-78.4710434970999,5.658367834094578,21.012412406553835
152.0,-0.19433200051,-78.5069555044999,13.139932446506238,21.445925375141407
153.0,-0.194329253223,-78.4889994119999,14.878710983206416,33.908880027908765
154.0,-0.194327753524,-78.4800215798999,16.10921523784946,39.85020479797946
155.0,-0.194334578343,-78.5249122476,3.369341505509994,6.738683011019988
156.0,-0.194332912759,-78.5159337508,6.898908862531453,15.306292138218023
157.0,-0.185290751694,-78.4890005813,14.208069661979005,36.340632131765545
158.0,-0.185291999154,-78.497978504,14.275318382860151,29.91039332951895
159.0,-0.185294329913,-78.5159351652,7.062687791497347,14.500734255026913
160.0,-0.185292911402,-78.5069567502,12.909874040117916,27.227208373112255
161.0,-0.185289248374,-78.4800224184999,15.41155332227844,40.127151932376705
162.0,-0.185288002678,-78.4710445009999,4.446521885791934,8.654112500150276
163.0,-0.176254580877,-78.5069582481999,5.855501329169277,13.470683476914369
164.0,-0.176255750747,-78.5159365833,3.96018798786883,7.92037597573766
165.0,-0.176249501102,-78.4710455032,8.210496974022798,17.734771976843433
166.0,-0.176250743317,-78.4800235877,13.195841424096749,29.27542215677648
167.0,-0.17625316232,-78.4979796661999,10.839671483495039,28.98297568116727
