FID,Lat,Lon,Total_Distance,Total_Capacity,Roads in Grid
184.0,40.4015,-3.61868,21.30368551040707,22.699351251478546,"Set(['', 'Calle de los Peruchos', 'Calle de Casalarreina', 'Calle del Gallo', 'Calle del Cordel de Pavones', 'Calle de los Mocetes', 'Calle de Herce', 'Calle de los Juglares', 'Plaza de los D\xc3\xa1vilas', 'Calle de Calahorra', 'Calle del Tren de Arganda', 'Calle de la Bicicleta', 'Bulevar de Jos\xc3\xa9 Prat', 'Calle del Prat', 'Calle de las Moras', 'Calle del Para\xc3\xadso', 'Calle del Parque Biol\xc3\xb3gico', 'Camino Viejo de Vic\xc3\xa1lvaro', 'M-40', 'Calle de la Ladera de los Almendros', 'Calle del Militar de Vic\xc3\xa1lvaro', 'Calle de los Gallegos', 'Calle del Cristo de la Gu\xc3\xada', 'Bulevar de Indalecio Prieto', 'Calle de la Raya', 'Calle de los Faisanes', 'Calle de los Pinillas', 'Calle de San Filem\xc3\xb3n', 'Avenida de la Democracia', 'Calle de la Castellana'])"
185.0,40.4009,-3.71295,28.935180971110178,47.31025196568332,"Set(['', 'Calle de Carmen Cobe\xc3\xb1a', 'Avenida Emperatriz Isabel', 'Paseo del Doctor Vallejo N\xc3\xa1jera', 'Calle Melilla', 'Calle de Bernardino Obreg\xc3\xb3n', 'Calle de Arganda', 'Pasarela Hist\xc3\xb3rica Parque Arganzuela', 'Calle Concejal Benito Mart\xc3\xadn Lozano', 'Calle del Doctor Vallejo Najera', 'Paseo de Yeser\xc3\xadas', 'Calle de Armengot', 'Calle de Melilla', 'Pasaje Monserrat', 'Avenida del Manzanares', 'Calle de Santa Casilda', 'Calle del General Ricardos', 'Calle de Alejandro Dumas', 'Calle Palo de Rosa', 'Paseo de los Olmos', 'Arganda', 'Calle de Toledo', 'Calle de Antonio L\xc3\xb3pez', 'Paseo de la Virgen del Puerto', 'Calle del Gas\xc3\xb3metro', 'Calle de Fuenlabrada', 'Bypass Sur', 'Puente Monumental Parque Arganzuela', 'Puente de Toledo', 'Calle de Vicenta Parra', 'Calle de Tomasa Ruiz', 'Calle de Antonio Leyva', 'Calle de Las Naves', 'Calle Los Nogales', 'Glorieta Marqu\xc3\xa9s de Vadillo', 'Calle de Jacinto Camarero', 'Plaza de Francisco Morano', 'Paseo de los Pontones', 'Paseo del Quince de Mayo', 'Calle de San Isidoro de Sevilla', 'Calle Cobos de Segovia', 'Presa 7', 'Calle de Manuel Fern\xc3\xa1ndez Caballero', 'Calle Alejandro Dumas', 'Plaza de Ortega y Munilla', 'Calle Baleares', 'Calle Eusebio Blasco', 'Pasaje San Isidoro de Sevilla', 'Calle Santa Saturnina', 'Calle de Lola Membrives', 'Calle San Epifanio', 'Calle Valmayor', 'Paseo de las Acacias', 'Pontona Norte Puente Toledo', 'Carril bici Pasillo Verde', 'San Isidoro de Sevilla', 'Paseo Imperial', 'Calle Pablo Montesinos', 'Paseo de los Melanc\xc3\xb3licos', 'Calle del Majuelo', 'Calle del Somormujo', 'M-30', 'Calle Santa Mar\xc3\xada la Real de Nieva', 'Calle Cefeo', 'Pasarela Canal Isabel II', 'Calle de las Cigarreras', 'Glorieta de las Pir\xc3\xa1mides'])"
186.0,40.401,-3.70117,23.56465979474483,36.943165942343065,"Set(['', 'Paseo del Doctor Vallejo N\xc3\xa1jera', 'Paseo de Santa Mar\xc3\xada de la Cabeza', 'Calle de Arganda', 'Calle de Gargantilla', 'Calle de Jaime I El Conquistador', 'Calle de Mart\xc3\xadn de Vargas', 'Calle P\xc3\xa1rroco Julio Morate', 'Ribera de Curtidores', 'Calle del Ferrocarril', 'Plaza de Pe\xc3\xb1uelas', 'Calle de Valdelasierra', 'Calle Divino Vall\xc3\xa9s', 'Calle Carvajales', 'Calle Comandante Ben\xc3\xadtez', 'Calle de Miguel Servet', 'Calle de Mart\xc3\xadn Soler', 'Calle de Santocildes', 'Enlace Embajadores-Acacias', 'Calle Villa de Arbanc\xc3\xb3n', 'Carril bici Pasillo Verde', 'Calle de Ciudad Real', 'Calle de Sebasti\xc3\xa1n Elcano', 'Calle de Aguil\xc3\xb3n', 'Calle de Alonso del Barco', 'Arganda', 'Calle Batalla del Salado', 'Calle del Gas\xc3\xb3metro', 'Calle de las Canarias', 'Calle Soria', 'Glorieta de Santa Mar\xc3\xada de la Cabeza', 'Calle del Labrador', 'Calle de Palos de la Frontera', 'Calle de Vizcaya', 'Paseo de la Esperanza', 'Calle Alonso del Barco', 'Calle de Las Naves', 'Calle de Moratines', 'Calle de las Pe\xc3\xb1uelas', 'Autov\xc3\xada de Toledo', 'Paseo de Yeser\xc3\xadas', 'Calle de Jos\xc3\xa9 Antonio Armona', 'Calle de San Anastasio', 'Calle de Bernardino Obreg\xc3\xb3n', 'Calle de las Delicias', 'Calle Valdelasierra', 'Calle de Fernando Poo', 'Calle Valdelaguna', 'Calle de Pedro Unanue', 'Glorieta de Embajadores', 'Calle Ercilla', 'Calle Pozuelo de Zarz\xc3\xb3n', 'Calle Torres Miranda', 'Calle de Tarragona', 'Ronda de Valencia', 'Paseo de la Chopera', 'Calle Arquitectura', 'Paseo de las Acacias', 'Calle Cardenal Sol\xc3\xads', 'Calle Ba\xc3\xb1os de Montemayor', 'Calle Fray Luis de Le\xc3\xb3n', 'Calle del General Palanca', 'Calle de Sebasti\xc3\xa1n Herrera', 'Calle del Majuelo', 'Calle del Laurel', 'Calle de C\xc3\xa1ceres', 'Calle de Ercilla', 'Calle del Marqu\xc3\xa9s de la Valdavia', 'Calle de las Cigarreras', 'Calle de los Embajadores', 'Calle Palo de Rosa', 'Ronda de Toledo'])"
187.0,40.4005,-3.78365,16.658849670562493,25.407854776990582,"Set(['', 'Calle Murillo', 'Calle Castell\xc3\xb3n', 'Calle de Juan de Ordu\xc3\xb1a', 'Calle de Guadalupe Mu\xc3\xb1oz San Pedro', 'Calle Zurbar\xc3\xa1n', 'Calle Evaristo Cerezo', 'Paseo del Pr\xc3\xadncipe', 'Calle Francisco de Goya', 'Calle de Virgilio', 'Carretera de Carabanchel a Aravaca', 'Carretera de Boadilla del Monte', 'Calle Diego de Vel\xc3\xa1zquez', 'Calle de Luis Bu\xc3\xb1uel', 'Calle Francisco Gonz\xc3\xa1lez', 'Calle Jos\xc3\xa9 Ribera', 'Avenida de Casablanca', 'Calle Teruel', 'Calle Murcia', 'Avenida de los \xc3\x81ngeles', 'Avenida de la Carrera', 'Calle Almer\xc3\xada', 'Calle L\xc3\xa9rida', 'Calle Tarragona', 'Calle Albacete', 'Calle P\xc3\xado Mill\xc3\xa1 Andr\xc3\xa9s'])"
188.0,40.4015,-3.6069,19.885648150952353,17.034109963333538,"Set(['', 'Calle de San Eudaldo', 'Calle de Condesa Vega del Pozo', 'Calle del Matadero Viejo', 'Calle de los Galeotes', 'Calle del Lago Erie', 'Calle de la Fuente de San Pedro', 'Plaza de Don Antonio de Andr\xc3\xa9s', 'Calle Villablanca', 'Calle Juego de Bolos', 'Calle del Lago Titicaca', 'Calle de Velilla', 'Calle Villalcampo', 'Calle de la Ermita de la Soledad', 'Calle del Titanio', 'Avenida Gran V\xc3\xada del Este', 'Calle de Duque del Sevillano', 'Calle Omega', 'Calle de la Caliza', 'Calle de Minerva', 'Calle del Rastro', 'Calle Fuente de San Juan', 'Avenida Real', 'Calle de Forges', 'Calle de las Canteras de Tilly', 'Avenida Aurora Boreal', 'Paseo de los Artilleros', 'Calle Lavanderas', 'Camino de la Fuente de Arriba', 'Calle Alameda de la Fuente', 'Calle de la Estaci\xc3\xb3n de la Ristra', 'Calle Fuentes de San Jorge', 'Calle Virgen de la Antigua', 'Calle de Alc\xc3\xa1cer Tejares', 'Calle Lago de Sanabria', 'Calle de Efigenia', 'Calle del Lago Como', 'Calle de los Vi\xc3\xb1edos', 'Calle del Prat', 'Calle Lavadero Viejo', 'Calle del Lago Leman', 'Calle del Parque Biol\xc3\xb3gico', 'Calle de Ynzengas', 'Avenida de La Gran V\xc3\xada del Este', 'Calle San Cipriano', 'Camino Viejo de Vic\xc3\xa1lvaro', 'Calle del Lago Enara', 'Calle del Horno de Labradores', 'Calle de Villalmanzo', 'Calle de Fuentes de San Jorge', 'Calle de San Cipriano', 'Calle del Militar de Vic\xc3\xa1lvaro', 'Calle del Ni\xc3\xb1o', 'Avenida de Daroca', 'Calle de Marmolina', 'Calle de los Gallegos', 'Calle del Lago Iseo', 'Calle del Cristo de la Gu\xc3\xada', 'Calle del Casco Antiguo', 'Calle del Cas\xc3\xb3n de Comedias', 'Calle de la Chimenea', 'Calle de la Cruz de la Misa', 'Calle del Apeadero', 'Calle del Campo de la Torre', 'Calle de Mercurio', 'Calle del Lago Balat\xc3\xb3n', 'Calle del Socorro', 'Calle de la Cruz del Carnero', 'Calle de San Ciriaco', 'Calle Ca\xc3\xb1os de San Pedro', 'Calle del Rinc\xc3\xb3n de la Solana', 'Calle del Jard\xc3\xadn de la Duquesa', 'Calle de la Huerta del Convento', 'Calle de Villacid de Campos', 'Calle de la Tener\xc3\xada', 'Calle de la Dehesa de Vic\xc3\xa1lvaro', 'Calle del Lago Van', 'Calle de la Fuente de los Cinco Ca\xc3\xb1os', 'Calle Aurora Boreal', 'Calle de Ambroz', 'Calle de Villardondiego'])"
191.0,40.4013,-3.64225,16.63324089343398,19.246037409428812,"Set(['', 'Avenida del Mediterr\xc3\xa1neo', 'Calle de la Ca\xc3\xb1ada', 'Autov\xc3\xada del Este', 'Calle El Bosco', 'Calle de la Tacona', 'Calle de Luis de Hoyos S\xc3\xa1inz', 'Calle de Molina de Segura', 'Calle de El Bosco', 'Calle de la Encomienda de Palacios', 'Plaza del Corregidor Conde de Maceda y Taboada', 'Calle de Marchamalo', 'Calle del Camino de los Vinateros', 'Calle del Pico de los Artilleros', 'Calle del Arroyo Fontarr\xc3\xb3n', 'Calle de P\xc3\xado Felipe', 'Plaza del Conde de Covatillas', 'Calle de la Hacienda de Pavones', 'Calle de la Fuente Carrantona', 'Avenida de Moratalaz', 'Autov\xc3\xada del Este (Avenida del Mediterr\xc3\xa1neo)', 'Calle del Corregidor Juan Francisco de Luj\xc3\xa1n', 'Pasaje de Tielmes'])"
192.0,40.4014,-3.63046,19.372322701485345,21.17481081180364,"Set(['', 'Calle de los Peruchos', 'Calle de Verona', 'Calle del Ca\xc3\xb1\xc3\xb3n del R\xc3\xado Lobos', 'Calle de Laponia', 'Calle de Valonia', 'Calle de El Cairo', 'Calle de T\xc3\xbanez', 'Calle de M\xc3\xa9rida', 'Calle de la Laguna Negra', 'Calle de la Encomienda de Palacios', 'Calle de Brujas', 'Intercambiador de Pavones', 'Calle de la Provenza', 'Calle de Luis de Hoyos S\xc3\xa1inz', 'Calle de Florencia', 'Bulevar de Jos\xc3\xa9 Prat', 'Calle de Atenas', 'Calle del Arroyo Fontarr\xc3\xb3n', 'Calle de Molina de Segura', 'M-40', 'Calle de la Ladera de los Almendros', 'Pasaje de Villalbilla', 'Calle de Montpellier', 'Calle de la Hacienda de Pavones', 'Calle de Valdebernardo', 'Calle de la Fuente Carrantona', 'Calle de Ober\xc3\xb3n', 'Calle de Damasco', 'Calle de los Pinillas', 'Calle de la Riviera', 'Calle de Munich', 'Calle del Templo', 'Pasaje de Valdilecha'])"
194.0,40.4011,-3.68938,15.61452242455863,20.573735398935803,"Set(['', 'Calle del General Lacy', 'Paseo de Santa Mar\xc3\xada de la Cabeza', 'Calle de M\xc3\xa9ndez \xc3\x81lvaro', 'Calle de Antonio Nebrija', 'Calle del Ferrocarril', 'Calle de C\xc3\xa1stor y P\xc3\xb3lux', 'Calle Nebulosas', 'Calle Mejorada del Campo', 'Calle Tom\xc3\xa1s Bret\xc3\xb3n', 'Calle Patio de Servicio', 'Plaza de Luca de Tena', 'Paseo de las Delicias', 'Calle Garganta de los Montes', 'Calle Cristo del Camino', 'Calle del P\xc3\xa1rroco Eusebio Cuenca', 'Calle Villa del Prado', 'Avenida de la Ciudad de Barcelona', 'Calle de las Canarias', 'Calle de Bustamante', 'Calle de Vizcaya', 'Calle del Oriana', 'Calle Alonso Martos', 'Calle de Amaltea', 'Calle de \xc3\x81ncora', 'Calle Oriana', 'Calle de las Delicias', 'Pasaje de \xc3\x81ncora', 'Calle de Pedro Unanue', 'Calle de Tarragona', 'Calle de Vara del Rey', 'Calle de Turmalina', 'Calle de El Atazar', 'Calle del General Palanca', 'Calle de Palos de la Frontera', 'Calle de Rafael de Riego', 'Calle de Murcia', 'Calle del Comercio', 'Calle de Juan Mart\xc3\xadn El Empecinado', 'Calle de Juan de Mariana', 'Carril bici Pasillo Verde', 'Calle de Berilo', 'Calle Jos\xc3\xa9 Mar\xc3\xada Roquero', 'Calle de Ram\xc3\xadrez de Prado', 'Plaza del Amanecer en M\xc3\xa9ndez \xc3\x81lvaro'])"
195.0,40.4011,-3.6776,15.17394648750909,20.736182817087986,"Set(['', 'Calle del Almez', 'Calle Betania', 'Calle Garibay', 'Calle de M\xc3\xa9ndez \xc3\x81lvaro', 'Calle Hoyuelo', 'Calle de las Adelfas', 'Calle de Juli\xc3\xa1n Gayarre', 'Calle de Juan de Urbieta', 'Calle de Cafeto', 'Calle de Abtao', 'Calle de Andr\xc3\xa9s Torrej\xc3\xb3n', 'Calle General Velarde', 'Calle Nuestra Se\xc3\xb1ora de la Paz', 'Calle Caridad', 'Calle de S\xc3\xa1nchez Barc\xc3\xa1iztegui', 'Calle Vigo', 'Calle de Cavanilles', 'Calle Sabal', 'Calle del Cerro Negro', 'Calle Garganta de los Montes', 'Calle del Omb\xc3\xba', 'Avenida de la Ciudad de Barcelona', 'Calle de la Regalada', 'Calle de Antonio Nebrija', 'Calle Catalina Su\xc3\xa1rez', 'Calle de J\xc3\xa1tiva', 'Calle de Vandergoten', 'Calleja de Cavanilles', 'Calle Cocheras', 'Calle Jacaranda', 'Calle de Pedro Bosch', 'Calle Mezquite', 'Calle Pajaritos', 'Pasaje Alberche', 'Calle Abtao Particular', 'Calle del Alberche', 'Calle Seco', 'Calle de Gandia', 'Calle de Granada', 'Calle Acanto', 'Avenida de Men\xc3\xa9ndez Pelayo', 'Traves\xc3\xada de T\xc3\xa9llez', 'Calle de Barrilero', 'Calle de Valderribas', 'Calle de Narciso Serra', 'Calle de Cerro de la Plata', 'Calle Andaluc\xc3\xada', 'Calle de T\xc3\xa9llez', 'Calle del Tejo', 'Calle Alberche', 'Pasaje Hoyuelo', 'Calle de Gutenberg', 'Calle de Seco', 'Calle del Comercio', 'Calle de Luis Peidr\xc3\xb3', 'Calle de Le\xc3\xb3n Gil de Palacio', 'Calle de Legan\xc3\xa9s', 'Calle del Doctor Esquerdo', 'Calle del Oriana', 'Pasaje de Cavanilles', 'Calle de los Hermanos Ruiz'])"
196.0,40.4012,-3.66582,25.580299659750676,44.55664559858718,"Set(['', 'Calle Garibay', 'Calle de Cecilio Perucha', 'Calle de Juli\xc3\xa1n del Cerro', 'Calle Mar\xc3\xada Jenara', 'Calle de la Sierra Toledana', 'Calle Aurora Iglesias', 'Calle Gonz\xc3\xa1lez de Soto', 'Calle de Mend\xc3\xadvil', 'Calle Pico Clavero', 'Calle del Doctor Salgado', 'Calle Puerto de Taranc\xc3\xb3n', 'Bypass Sur', 'Calle de Francisco Iglesias', 'Calle de Baltasar Santos', 'Calle de Pe\xc3\xb1a de Rubia', 'Calle Mart\xc3\xadnez Corrochano', 'Calle Altos de Cabrejas', 'Calle de la Sierra de Filabres', 'Avenida de la Paz', 'Calle de Pico Cejo', 'Calle Alto del Le\xc3\xb3n', 'Calle Vicente Bahamonde', 'Calle Pico Moncayo', 'Calle de San Florencio', 'Calle de L\xc3\xb3pez Recuero', 'Calle Sierra Meira', 'Calle de Venancio Mart\xc3\xadn', 'Calle Luis Mitjans', 'Calle Eugenio Zubia', 'Calle de Pilar Noguiero', 'M-30 Avenida de la Paz', 'Calle de Nuestra Se\xc3\xb1ora de las Mercedes', 'Calle Monte Urgull', 'Calle Nuevo Baztan', 'Calle H\xc3\xa9roes del Alc\xc3\xa1zar', 'Calle Hermanos Carpi', 'Calle Gerardo Rueda', 'Calle Agust\xc3\xadn Vi\xc3\xb1amata', 'Calle \xc3\x81ngela Gonz\xc3\xa1lez', 'Calle de Fernando Gir\xc3\xa1ldez', 'Calle Juan de Juanes', 'Calle de Santa Marta', 'Calle del Manco de Lepanto', 'Camino de Valderribas', 'Callej\xc3\xb3n de los Civiles', 'Calle de Arregui y Aruej', 'Avenida de la Albufera', 'Calle de Pilar Rueda', 'Traves\xc3\xada de Pilar Noguiero', 'Calle de Gandia', 'Calle del Cerro Negro', 'Calle Ascensi\xc3\xb3n Bielsa', 'Calle de Valderribas', 'Calle de Sicilia', 'Calle de L\xc3\xb3pez Grass', 'Calle del Monte Urgull', 'Calle de Antonia Calas', 'Puente de Vallecas', 'Calle de Emilio Ortu\xc3\xb1o', 'Calle del Doctor Esquerdo', 'Traves\xc3\xada Enrique Velasco', 'Calle Puerto de Suebe', 'Calle Moreras', 'Calle del Pico de Almanzor', 'Calle de Miguel Palacios', 'Calle de Alfonso XIII', 'Calle Sierra de Segura', 'Calle Pico Mulhac\xc3\xa9n', 'Calle Mar\xc3\xada Bosch', 'Calle de Sierra Madrona', 'Calle Catalina Su\xc3\xa1rez', 'Calle Pedro Garc\xc3\xada M\xc3\xa9ndez', 'Calle Trueba', 'Calle Los Mesejo', 'Calle de Sierra Elvira', 'Calle Cerro de Garabitas', 'Plaza del Doctor Lozano', 'Calle Santa Beatriz', 'Calle de Almonacid', 'Calle Pico Saltadero', 'Calle de la Sierra de Javalambre', 'Calle de las Adelfas', 'Calle de Melquiades Biencinto', 'Calle de Bustos', 'Calle Francisco Abril', 'Calle Puerto de Canencia', 'Calle del Puerto del Rey', 'Calle Valeria', 'Calle Santa Sabina', 'Calle Pajaritos', 'Avenida de la Ciudad de Barcelona', 'Calle Federico Moreno Torroba', 'Calle de Alfonso XIII,', 'Calle de J\xc3\xa1tiva', 'Calle Monte Ulia', 'Plaza de Puerto Rubio', 'Calle Sierra de Llerena', 'Calle Santa Rosa', 'Calle Santa Amalia', 'Calle Triquet', 'Calle del Puerto de Canfranc', 'Calle Seco', 'Calle del Doctor Lozano', 'M-30 Bypass Sur', 'Calle L\xc3\xb3pez Grass', 'Calle de Isabel M\xc3\xa9ndez', 'Calle Leonor Gonz\xc3\xa1lez', 'Calle Felipe Fraile', 'Calle del Monte Olivetti', 'Avenida de Pe\xc3\xb1a Prieta', 'Calle de Manuel Arranz', 'Calle del Dulce Nombre de Mar\xc3\xada', 'Pasaje Enrique Velasco', 'M-30', 'Calle Manuel Nogueiro', 'Calle de Montseny', 'Calle Carlos y Guillermo Fern\xc3\xa1ndez Shaw', 'Avenida Monte Igueldo'])"
197.0,40.4013,-3.65403,23.649340953160255,27.563564615877976,"Set(['', 'Calle de la Garganta de Aisa', 'Avenida del Mediterr\xc3\xa1neo', 'Calle del Pico Anayet', 'Calle de Pico Veleta', 'Calle de Fernando Pastor', 'Autov\xc3\xada del Este', 'Calle El Bosco', 'Calle de la Sierra Toledana', 'Calle de la Cer\xc3\xa1mica', 'Calle del Pico de Guarram\xc3\xb3n', 'Calle de Pe\xc3\xb1a Labra', 'Calle de Amadeo I', 'Calle Marchamalo', 'Calle Puerto de Canencia', 'Calle de Ram\xc3\xb3n P\xc3\xa9rez de Ayala', 'Calle Venancio Mart\xc3\xadn', 'Calle de Baltasar Santos', 'Calle de Sierra Madrona', 'Calle del Puerto de Navacerrada', 'Calle de Marchamalo', 'Calle Benjam\xc3\xadn Palencia', 'Camino de Valderribas', 'Calle Pico de la Pe\xc3\xb1a Golosa', 'Plaza \xc3\x81ngel Franc\xc3\xa9s', 'Plaza del Encuentro', 'Calle del Arroyo Fontarr\xc3\xb3n', 'Calle San Valero', 'Calle Sierra de Cuerda Larga', 'Calle de P\xc3\xado Felipe', 'Calle del Corregidor Alonso de Tobar', 'Calle de Sierra Elvira', 'Calle de Maruja Garc\xc3\xada Romero', 'Calle del Doctor Lozano', 'Calle del Bosco', 'Calle de la Hacienda de Pavones', 'Calle de las Marismas', 'Calle L\xc3\xb3pez Grass', 'Calle Alto del Le\xc3\xb3n', 'Calle Puerto de Cotos', 'Calle de Jadraque', 'Calle de Guti\xc3\xa9rrez Sa\xc3\xb1udo', 'Calle de L\xc3\xb3pez Grass', 'Avenida de Moratalaz', 'Autov\xc3\xada del Este (Avenida del Mediterr\xc3\xa1neo)', 'Calle de Ruzafa', 'Calle de Venancio Mart\xc3\xadn', 'Calle Pico Saltadero', 'Calle del Corregidor Juan Francisco de Luj\xc3\xa1n', 'Calle del Patio de Santiago'])"
198.0,40.4005,-3.77187,19.651759534756977,16.735971159955273,"Set(['', 'Plaza Patricio Mart\xc3\xadnez', 'Calle Carda\xc3\xb1o', 'Calle de Sese\xc3\xb1a', 'Calle Campo Florido', 'Calle Granada', 'Calle Claudio S\xc3\xa1nchez Albornoz', 'Calle C\xc3\xb3rdoba', 'Calle Sedano', 'Calle Fuentesauco', 'Calle Villaviciosa', 'Calle Carazo', 'Carretera de Carabanchel a Aravaca', 'Carretera de Boadilla del Monte', 'Autov\xc3\xada del Suroeste', 'Calle del Cine', 'Camino de H\xc3\xbamera', 'Calle Carbalino', 'Calle Francisco Gonz\xc3\xa1lez', 'Calle Carabias', 'Calle de Cartaya', 'Calle del Mirlo', 'Circuito bicis', 'Calle Ja\xc3\xa9n', 'Calle Calam\xc3\xb3n', 'Calle M\xc3\xa1laga', 'Calle Villacarriedo', 'Calle Azor', 'Avenida de los \xc3\x81ngeles', 'Puente de la Culebra', 'Calle Ayll\xc3\xb3n', 'Carretera de Boadilla', 'Camino del Zarz\xc3\xb3n', 'Calle Prado Alegre', 'Avenida del Padre Piquer', 'Calle de Carpesa', 'Calle Sanchidri\xc3\xa1n', 'Calle Almer\xc3\xada', 'Calle L\xc3\xa9rida', 'Calle de Illescas', 'Calle Mirlo', 'Calle de Arenas de San Pedro', 'Calle de Alicante', 'Calle Galicia', 'Calle Tarragona', 'Calle Fentesauco'])"
199.0,40.4006,-3.76008,24.485042443672494,24.72740628119367,"Set(['', 'Calle de Cabeza de Villar', 'Calle de San Roberto', 'Calle Valmojado', 'Camarena', 'Circuito BMX', 'Calle de Sese\xc3\xb1a', 'Calle de Tembleque', 'Autov\xc3\xada del Suroeste', 'Intercambiador Casa de Campo', 'Calle de Antol\xc3\xadn Garc\xc3\xada', 'Calle de Villagarc\xc3\xada', 'Calle de San Manuel', 'Carretera de Boadilla del Monte', 'Calle de Sanchorreja', 'Calle de los Y\xc3\xa9benes', 'Camino de Campamento', 'Calle de San Eusebio', 'Calle de San Juan de Mata', 'Paseo de la Venta', 'Calle de San Le\xc3\xb3n', 'Calle de San Pascual', 'Calle de Sep\xc3\xbalveda', 'Calle de San Juan de la Mata', 'Calle de Escalona', 'Carretera del Zoo', 'Carril bici V\xc3\xada Carpetana -Cu\xc3\xb1a Verde', 'Calle del Concejal Francisco Jos\xc3\xa9 Jim\xc3\xa9nez Mart\xc3\xadn', 'Calle de Illescas', 'Calle de Alverja'])"
201.0,40.4016,-3.59511,14.346091130006355,21.67444377298615,"Set(['', 'Calle de los Asteroides', 'Calle de la Ermita de la Soledad', 'Calle de los Cavilas', 'Calle Boyer', 'Calle de la Pirot\xc3\xa9cnia', 'Calle de la Sepiolita', 'Calle de Rivas', 'Calle Elena de Troya', 'Calle del Titanio', 'Calle de la Barca', 'Calle Omega', 'Avenida de La Gran V\xc3\xada del Este', 'Calle de Minerva', 'Calle de Forges', 'Calle Columba', 'Calle de los Sondeos', 'Calle del Polideportivo', 'Calle de Efigenia', 'Calle del Pedernal', 'Calle Hidrocivil', 'Calle de los Ahumados', 'Calle San Cipriano', 'Calle de Zeus', 'Calle Villablanca', 'Avenida Gran V\xc3\xada del Este', ""Carretera de Vic\xc3\xa1lvaro a la Estaci\xc3\xb3n de O'Donell"", ""Carretera de Vic\xc3\xa1lvaro a la Estaci\xc3\xb3n de O'Donnell"", 'Calle Alcalde Juan de Mata Sevillano', 'Calle de Abad Juan Catal\xc3\xa1n', 'Calle Calderera', 'Calle Bernarda Garc\xc3\xada', 'Calle Lago Michigan'])"
202.0,40.4016,-3.58333,9.992187959142251,14.889077788380984,"Set(['', 'Calle Boyer', 'Radial 3', 'Calle Alcalde Juan de Mata Sevillano', 'Calle San Fernando', 'Calle Columba', 'Calle de Rivas', 'Calle de Maicara', 'Calle de Mir', 'Avenida del Parque', 'Calle Piedras', 'Calle de La Roda', 'Calle de Torrej\xc3\xb3n de la Calzada', 'Calle Forjas', 'Calle Vigil', 'Calle Bernarda Garc\xc3\xada'])"
204.0,40.4095,-3.78375,18.505384898037807,21.539469817169437,"Set(['', 'Calle del Herrerillo (particular)', 'Calle Cuenca', 'Calle Evaristo Cerezo', 'Calle Guadalajara', 'Calle Manuel Roses', 'Calle Plasencia', 'Calle Teruel', 'Calle Zaragoza', 'Calle de Logro\xc3\xb1o', 'Carretera de Carabanchel a Aravaca', 'Paseo de la casa de Campo', 'Plaza Daniel Segovia', 'Camino de H\xc3\xbamera', 'Calle M\xc3\xa9rida', 'Calle Dal\xc3\xad', 'Calle Vitoria', 'Calle Bilbao', 'Calle Gerona', 'Carretera de Rodajos', 'Calle Barcelona', 'Calle Picasso', 'Calle de la Alondra', 'Calle Radio y Televisi\xc3\xb3n', 'Calle Huelva', 'Calle Extremadura', 'Calle Trujillo', 'Camino de Valle Puentes', 'Avenida de los \xc3\x81ngeles', 'Calle de la Perdiz', 'Calle de la T\xc3\xb3rtola', 'Calle Albacete', 'Avenida de Rodajos', 'Calle de Soria', 'Calle Zafra', 'Calle Las Palmas'])"
205.0,40.4101,-3.67769,22.53901051411899,19.242361885682058,"Set(['', 'Calle de Viera y Clavijo', 'Avenida del Mediterr\xc3\xa1neo', 'Calle Juan de la Cueva', 'Calle del Conde de Cartagena', 'Calle de Titulcia', 'Plaza de los Reyes Magos', 'Calle Juan de J\xc3\xa1uregui', 'Calle de Juli\xc3\xa1n Gayarre', 'Calle de Juan de Urbieta', 'Calle de Abtao', 'Calle de Andr\xc3\xa9s Torrej\xc3\xb3n', 'Calle de Arias Montano', 'Pasaje Jos\xc3\xa9 S\xc3\xa1nchez Pescador', 'Calle de S\xc3\xa1nchez Barc\xc3\xa1iztegui', 'Calle Agust\xc3\xadn Querol', 'Calle de Cavanilles', 'Paseo de Fern\xc3\xa1n N\xc3\xba\xc3\xb1ez', 'Calle Portal de Bel\xc3\xa9n', 'Paseo Rep\xc3\xbablica de Cuba', 'Calle de Samaria', 'Calle de Walia', 'Calle de Avenda\xc3\xb1o', 'Calle Antonio Bienvenida', 'Calle Virgen Mar\xc3\xada', 'T\xc3\xbanel de Mariano de Cavia', 'Pasaje de Dios te salve Mar\xc3\xada', 'Calle del Poeta Esteban de Villegas', 'Calle de Roncesvalles', 'Calle de Cavanilles Particular', 'Calle de Francisco Vitoria', 'Calle de Antonio D\xc3\xadaz-Ca\xc3\xb1abate', 'Calle Jos\xc3\xa9 S\xc3\xa1nchez Pescador', 'Calle Juan Valera', 'Paseo de Uruguay', 'Calle de P\xc3\xado Baroja', 'Calle de Amado Nervo', 'Calle Reyes Magos', 'Plaza Reyes Magos', 'Calle Averroes', 'Glorieta Fuentidue\xc3\xb1as', 'Calle de \xc3\x81ngel Ganivet', 'Avenida de Men\xc3\xa9ndez Pelayo', 'Calle Anunciaci\xc3\xb3n', 'Plaza de Mariano de Cavia', 'Calle de Valderribas', 'Calle de Narciso Serra', 'Calle de Fuenterrab\xc3\xada', 'Calle Mart\xc3\xadn Sarmiento', 'Calle de Gutenberg', 'Paseo de la Reina Cristina', 'Calle de Julio Rey Pastor', 'Paseo Julio Romero de Torres', 'Avenida de Nazaret'])"
