-0.1828707,-78.5068745
-0.1931941,-78.5096801
-0.2014209,-78.5085576
-0.2014183,-78.5083591
-0.1977562,-78.5002149
-0.1978093,-78.5000249
-0.1987199,-78.5004715
-0.198831,-78.5003543
-0.199265,-78.4996189
-0.1995976,-78.4989651
-0.2002378,-78.499988
-0.2005205,-78.4993054
-0.2021518,-78.4863572
-0.1928838,-78.4979913
-0.1927968,-78.4981318
-0.1912461,-78.4985478
-0.1912461,-78.4985478
-0.1918089,-78.4976811
-0.1918939,-78.497542
-0.1868102,-78.4954308
-0.1885467,-78.4918614
-0.1885976,-78.4954551
-0.1866405,-78.495949
-0.1868102,-78.4954308
-0.1865902,-78.4953091
-0.1863626,-78.4953692
-0.1862276,-78.495624
-0.1866405,-78.495949
-0.184108,-78.4943197
-0.1891102,-78.4943552
-0.1869871,-78.4924364
-0.1880518,-78.4918822
-0.1865902,-78.4953091
-0.1838419,-78.4949914
-0.184108,-78.4943197
-0.1838419,-78.4949914
-0.1837553,-78.4952194
-0.1767125,-78.493881
-0.1837553,-78.4952194
-0.1862276,-78.495624
-0.1779529,-78.4948203
-0.1556043,-78.4873454
-0.1555541,-78.4873775
-0.1539286,-78.4878624
-0.1538755,-78.4878749
-0.1831162,-78.5072772
-0.1941535,-78.5068756
-0.1877614,-78.4999411
-0.1893192,-78.5000677
-0.1966952,-78.5049148
-0.1971018,-78.4978951
-0.1971931,-78.4979362
-0.1995976,-78.4989651
-0.2004961,-78.4937906
-0.1981536,-78.4866073
-0.1981058,-78.4865792
-0.2079151,-78.4808955
-0.1989426,-78.4939161
-0.1963969,-78.4931528
-0.1963969,-78.4931528
-0.1990134,-78.4939421
-0.1975453,-78.4888955
-0.1979417,-78.4874173
-0.1981536,-78.4866073
-0.1987559,-78.4843937
-0.1979662,-78.4870603
-0.1918014,-78.4932369
-0.192267,-78.4923257
-0.1879314,-78.4915937
-0.1963249,-78.4931307
-0.194244,-78.4922588
-0.1940576,-78.4923421
-0.198059,-78.4960281
-0.1589482,-78.4867187
-0.1600751,-78.4869955
-0.1563854,-78.4823647
-0.1562651,-78.4841699
-0.1562393,-78.4836026
-0.1574415,-78.4899911
-0.15753,-78.4893965
-0.1593331,-78.4884209
-0.1559874,-78.4914031
-0.1496398,-78.4927466
-0.157896,-78.4888116
-0.1488413,-78.4939056
-0.1532251,-78.492216
-0.1548472,-78.4933934
-0.1538755,-78.4878749
-0.1538023,-78.4951337
-0.1435365,-78.4962313
-0.1428018,-78.4923843
-0.1446812,-78.4948261
-0.1426534,-78.4922229
-0.1434434,-78.4962417
-0.1459733,-78.4931805
-0.154375,-78.4964728
-0.1544411,-78.4958331
-0.1550367,-78.4952228
-0.1546985,-78.4945905
-0.1547793,-78.4939729
-0.1571695,-78.4948538
-0.1571532,-78.4942602
-0.1571451,-78.493626
-0.1571369,-78.4930161
-0.1571369,-78.4924063
-0.1575688,-78.4947243
-0.1575028,-78.494122
-0.1574784,-78.4935122
-0.1574565,-78.4929191
-0.1574289,-78.4923087
-0.1517385,-78.4977512
-0.1612198,-78.4959289
-0.1612828,-78.4958557
-0.1598785,-78.4920034
-0.1597992,-78.4920687
-0.159712,-78.4949712
-0.1598034,-78.4943468
-0.1596358,-78.4937376
-0.1596192,-78.4931057
-0.1621855,-78.4938242
-0.1602827,-78.4942329
-0.1613829,-78.4934052
-0.1618317,-78.4927521
-0.1617035,-78.4923053
-0.1612675,-78.4919035
-0.1598785,-78.4920034
-0.1610489,-78.4946416
-0.161659,-78.4874544
-0.1617125,-78.4967556
-0.1616839,-78.4966879
-0.1612828,-78.4958557
-0.1610041,-78.4848014
-0.1612234,-78.4836445
-0.1674641,-78.4824929
-0.1602886,-78.4801382
-0.1579013,-78.4817359
-0.1621748,-78.482284
-0.1644481,-78.4827224
-0.1663709,-78.4851166
-0.1714597,-78.4812909
-0.173172,-78.48162
-0.1747491,-78.4820005
-0.1730003,-78.4803786
-0.1730213,-78.4802426
-0.1735863,-78.4770417
-0.1685413,-78.4867559
-0.1696711,-78.485685
-0.1657633,-78.4843908
-0.1766633,-78.4864015
-0.1836958,-78.488244
-0.1722204,-78.4910623
-0.1721219,-78.4912212
-0.1758121,-78.4977657
-0.1722222,-78.5000546
-0.1632219,-78.4962168
-0.1644667,-78.4986086
-0.1632219,-78.4962168
-0.1636524,-78.4998724
-0.1607995,-78.5016097
-0.1608185,-78.5006699
-0.1560557,-78.4981078
-0.1502493,-78.4987123
-0.1533026,-78.5006459
-0.1536757,-78.4992849
-0.1531783,-78.4999259
-0.1529985,-78.5007015
-0.1644104,-78.4860797
-0.1644104,-78.4860797
-0.1628544,-78.4858021
-0.1627974,-78.4857919
-0.1627974,-78.4857919
-0.1685413,-78.4867559
-0.1668169,-78.4862487
-0.1667042,-78.4862662
-0.1685413,-78.4867559
-0.1713337,-78.4901544
-0.1712122,-78.4902981
-0.1759853,-78.4856569
-0.1821039,-78.4922406
-0.1831459,-78.4928903
-0.1821039,-78.4922406
-0.1815396,-78.4912032
-0.1815418,-78.4866079
-0.1877306,-78.4875139
-0.1874632,-78.4876265
-0.1880518,-78.4918822
-0.1917183,-78.4934139
-0.1865902,-78.4953091
-0.1857797,-78.4940287
-0.1856239,-78.4941055
-0.1863626,-78.4953692
-0.1712384,-78.4875284
-0.1709231,-78.4874777
-0.1779345,-78.4888195
-0.1787555,-78.4889967
-0.1809895,-78.4895762
-0.181827,-78.4898396
-0.1695755,-78.4914548
-0.1750258,-78.4932112
-0.1770594,-78.4922779
-0.1770904,-78.4921782
-0.1748649,-78.4930924
-0.1775794,-78.4928066
-0.1729168,-78.4909743
-0.1767125,-78.493881
-0.1858445,-78.4884663
-0.1876832,-78.4876775
-0.1879271,-78.4875612
-0.230993,-78.4925865
-0.1936979,-78.483042
-0.1915313,-78.4827507
-0.1889204,-78.4828246
-0.1923013,-78.481345
-0.1921113,-78.480433
-0.1907314,-78.4808628
-0.1905418,-78.480885
-0.1904885,-78.4810102
-0.1903106,-78.4813827
-0.1902942,-78.481503
-0.1963994,-78.4845937
-0.196211,-78.484587
-0.1988271,-78.4842882
-0.191964,-78.4798154
-0.1822548,-78.478646
-0.1913163,-78.4709323
-0.188559,-78.4750361
-0.1872165,-78.476391
-0.1861269,-78.4731657
-0.1771492,-78.4794183
-0.1768834,-78.4793531
-0.2002651,-78.479954
-0.2002651,-78.479954
-0.1885467,-78.4918614
-0.1889383,-78.490928
-0.1817259,-78.4866403
-0.1816562,-78.4864823
-0.1866405,-78.495949
-0.1332853,-78.4938586
-0.133303,-78.4940197
-0.133779,-78.4975978
-0.1334109,-78.494009
-0.1314433,-78.4933599
-0.1269344,-78.4937994
-0.1203419,-78.4929513
-0.0940941,-78.4814552
-0.0943168,-78.4813546
-0.1024383,-78.4833395
-0.1053257,-78.483723
-0.1071126,-78.4860543
-0.1036636,-78.4802797
-0.1043082,-78.4802644
-0.1049836,-78.4802413
-0.1056053,-78.480226
-0.1054285,-78.4891034
-0.112676,-78.4968411
-0.1146713,-78.4974387
-0.1130227,-78.4952323
-0.1129705,-78.491827
-0.1132169,-78.4928243
-0.1133258,-78.4932541
-0.1127148,-78.492578
-0.1129649,-78.4931589
-0.1114828,-78.4886736
-0.1130227,-78.4952323
-0.2071006,-78.5090271
-0.2076983,-78.5071743
-0.2084505,-78.5048693
-0.2088908,-78.5035198
-0.2105257,-78.5040344
-0.2016124,-78.5013074
-0.2148601,-78.5059416
-0.214078,-78.5053196
-0.2134424,-78.5047803
-0.2105257,-78.5040344
-0.1186783,-78.4943865
-0.1211658,-78.4968078
-0.1256502,-78.4985671
-0.1269933,-78.5008329
-0.1247581,-78.5008819
-0.1250474,-78.5009192
-0.1266561,-78.5007977
-0.1226714,-78.4999825
-0.1226298,-78.4994142
-0.1226203,-78.4981972
-0.1252134,-78.4980976
-0.122621,-78.4977002
-0.1251869,-78.4975997
-0.1258277,-78.4980764
-0.1258066,-78.4975733
-0.1283487,-78.4964717
-0.1286558,-78.4948405
-0.1275701,-78.4960215
-0.1272789,-78.4946551
-0.1280839,-78.4947187
-0.1288372,-78.4958183
-0.1394692,-78.4966471
-0.1348359,-78.4938939
-0.1337,-78.5035585
-0.1543915,-78.4756818
-0.1544004,-78.4768159
-0.1544076,-78.4769498
-0.1559181,-78.4792499
-0.1578061,-78.4818202
-0.158878,-78.4836172
-0.1711443,-78.4765303
-0.1735863,-78.4770417
-0.1784759,-78.4780841
-0.1800879,-78.4771611
-0.1763027,-78.4719781
-0.1773336,-78.4729215
-0.1750818,-78.4790735
-0.2054513,-78.4896804
-0.2137849,-78.4813478
-0.200528,-78.4791695
-0.2002279,-78.4908866
-0.1978928,-78.4873946
-0.1979417,-78.4874173
-0.2011328,-78.4887435
-0.2012337,-78.4887877
-0.2033856,-78.5009243
-0.2037279,-78.5007558
-0.2038019,-78.5007162
-0.2043577,-78.5004651
-0.2055805,-78.4999261
-0.2061028,-78.5026776
-0.2044271,-78.5002785
-0.2043577,-78.5004651
-0.2044271,-78.5002785
-0.2037464,-78.500605
-0.2036618,-78.5006456
-0.2095419,-78.4902432
-0.2089029,-78.4893615
-0.2043323,-78.5056552
-0.2015871,-78.5014802
-0.2048825,-78.5066055
-0.2044383,-78.5058323
-0.2043323,-78.5056552
-0.198831,-78.5003543
-0.1987338,-78.500323
-0.1978093,-78.5000249
-0.1987199,-78.5004715
-0.2069121,-78.5029228
-0.2014209,-78.5085576
-0.2014183,-78.5083591
-0.2032378,-78.5097609
-0.2014412,-78.5094549
-0.2029961,-78.5042761
-0.2071006,-78.5090271
-0.2075687,-78.5091786
-0.2061028,-78.5026776
-0.2075143,-78.5118911
-0.2134424,-78.5047803
-0.2134724,-78.5027146
-0.2075687,-78.5091786
-0.198059,-78.4960281
-0.1981885,-78.4960878
-0.2142068,-78.5030186
-0.2140574,-78.4989082
-0.2135935,-78.499413
-0.2134786,-78.4995192
-0.2143265,-78.5006187
-0.2140154,-78.5000959
-0.2136048,-78.4995462
-0.2085895,-78.5002192
-0.2134724,-78.5027146
-0.2139333,-78.5029351
-0.2134802,-78.5035441
-0.2083523,-78.5016248
-0.2179463,-78.5131145
-0.2178653,-78.5130463
-0.2120502,-78.494358
-0.2155835,-78.4902639
-0.2162652,-78.4904245
-0.2155835,-78.4902639
-0.2284324,-78.4841265
-0.228163,-78.4901
-0.2283853,-78.4897042
-0.227323,-78.5009385
-0.2177831,-78.5059754
-0.2084505,-78.5048693
-0.2196099,-78.5081059
-0.2260382,-78.5073691
-0.2185505,-78.4879736
-0.2153499,-78.4856917
-0.214895,-78.4846633
-0.2187046,-78.5087159
-0.2198134,-78.5101749
-0.2210367,-78.5112644
-0.2203646,-78.5095388
-0.2202761,-78.5094709
-0.2264349,-78.512959
-0.2325771,-78.5046276
-0.1902942,-78.481503
-0.1889219,-78.4826111
-0.1680057,-78.4794988
