40.7588387,-73.9975963
40.763659,-73.973465
40.745301,-73.986846
40.746036,-73.988592
40.746659,-73.990067
40.747855,-73.99291
40.7490521,-73.9957492
40.7502471,-73.9986051
40.7505216,-73.999254
40.7512962,-74.001079
40.751445,-74.00143
40.752641,-74.0042976
40.7537772,-74.0070352
40.7538341,-74.0072598
40.761175,-73.957888
40.762115,-73.96015
40.7626804,-73.9614898
40.763113,-73.962515
40.767394,-73.970728
40.7667723,-73.9692542
40.7667187,-73.969127
40.7666793,-73.9690336
40.7660762,-73.9676039
40.7659807,-73.9673776
40.7653573,-73.9658998
40.7646823,-73.9642995
40.7637382,-73.9620616
40.7627399,-73.9596951
40.761789,-73.957441
40.752814,-73.981372
40.7521385,-73.9797698
40.7515144,-73.9782897
40.7514105,-73.9780364
40.7507747,-73.9765352
40.7501,-73.974935
40.757912,-73.977655
40.7592744,-73.9808828
40.755405,-73.979483
40.7567712,-73.9827118
40.762967,-73.973968
40.7622894,-73.9723599
40.7616441,-73.9708284
40.7615514,-73.9706085
40.7609292,-73.9691318
40.7602554,-73.9675327
40.7593108,-73.965291
40.7589776,-73.9645003
40.7583127,-73.9629223
40.7558825,-73.9944848
40.754707,-73.991633
40.753517,-73.988787
40.752893,-73.98731
40.752317,-73.985947
40.750959,-73.982724
40.756032,-73.979024
40.7553543,-73.9774168
40.7549743,-73.9765158
40.7547048,-73.9758767
40.7546163,-73.9756668
40.7539937,-73.9741902
40.753318,-73.972588
40.76457,-73.973636
40.765675,-73.976234
40.7522336,-73.9994669
40.7518272,-73.9996903
40.750209,-74.002332
40.7552119,-73.961892
40.763667,-73.956083
40.7646126,-73.9583242
40.7656116,-73.9606918
40.766557,-73.9629323
40.7672321,-73.9645324
40.7678555,-73.96601
40.7679521,-73.966239
40.7685488,-73.9676533
40.768594,-73.9677605
40.7686447,-73.9678807
40.769271,-73.969365
40.748439,-73.98456
40.7497921,-73.9877652
40.7498534,-73.9879077
40.7509969,-73.9906194
40.7520155,-74.0047377
40.750828,-74.001882
40.749638,-73.999035
40.7484275,-73.996204
40.747235,-73.993359
40.746038,-73.990518
40.745286,-73.988729
40.744682,-73.987298
40.7529012,-73.9639852
40.7509969,-73.9906194
40.7503099,-73.9911047
40.749706,-73.991563
40.766876,-73.979076
40.7662134,-73.9795321
40.765521,-73.980036
40.7648393,-73.9805314
40.764219,-73.9809839
40.7635954,-73.9814328
40.7629646,-73.9818975
40.7623343,-73.9823574
40.7617189,-73.9828071
40.7611533,-73.9832136
40.7610991,-73.9832592
40.761029,-73.9833038
40.7605273,-73.9836778
40.7604662,-73.9837233
40.7604121,-73.9837619
40.7599049,-73.9841232
40.759841,-73.984174
40.7599106,-73.9804176
40.758538,-73.977201
40.76457,-73.973636
40.764279,-73.973015
40.76457,-73.973636
40.7554418,-73.9620783
40.7655741,-73.9977997
40.7654896,-73.9975938
40.7646309,-73.9955449
40.7634284,-73.9927002
40.7622326,-73.9898591
40.7610365,-73.9870177
40.7631515,-73.9997912
40.7630545,-73.9995869
40.7621219,-73.9973838
40.762293,-73.974457
40.7616152,-73.9728511
40.7609688,-73.9713198
40.7608764,-73.9711009
40.7602528,-73.9696237
40.7595777,-73.9680243
40.7586317,-73.9657832
40.7576322,-73.9634155
40.7566813,-73.9611629
