FID,Lat,Lon,Total_Distance,Total_Capacity
138,40.8208333333,-73.9291666666999,0.0,0.0
139,40.8208333333,-73.9208333333999,0.0,0.0
140,40.8208333333,-73.9124999999999,0.0,0.0
141,40.8208333333,-73.9041666666999,0.0,0.0
142,40.8208333333,-73.8958333334,0.0,0.0
143,40.8208333333,-73.8875,0.0,0.0
144,40.8208333333,-73.8791666667,0.0,0.0
145,40.8208333333,-73.8708333334,0.0,0.0
146,40.8208333333,-73.8624999999999,0.0,0.0
147,40.8208333333,-73.8541666666999,0.0,0.0
148,40.8208333333,-73.8458333333999,0.0,0.0
149,40.8208333333,-73.8375,0.0,0.0
150,40.8208333333,-73.8291666667,0.0,0.0
151,40.8208333333,-73.8208333334,0.0,0.0
152,40.8208333333,-73.8125,0.0,0.0
153,40.8208333333,-73.8041666666999,0.0,0.0
154,40.8124999998999,-73.9625,0.0,0.0
155,40.8124999998999,-73.9541666667,0.0,0.0
156,40.8124999998999,-73.9458333334,0.0,0.0
157,40.8124999998999,-73.9375,0.0,0.0
158,40.8124999998999,-73.9291666666999,0.0,0.0
159,40.8124999998999,-73.9208333333999,0.0,0.0
160,40.8124999998999,-73.9124999999999,0.0,0.0
161,40.8124999998999,-73.9041666666999,0.0,0.0
162,40.8124999998999,-73.8958333334,0.0,0.0
163,40.8124999998999,-73.8875,0.0,0.0
164,40.8124999998999,-73.8791666667,0.0,0.0
165,40.8124999998999,-73.8708333334,0.0,0.0
166,40.8124999998999,-73.8624999999999,0.0,0.0
167,40.8124999998999,-73.8541666666999,0.0,0.0
168,40.8124999998999,-73.8458333333999,0.0,0.0
169,40.8124999998999,-73.8375,0.0,0.0
170,40.8124999998999,-73.8291666667,0.0,0.0
171,40.8124999998999,-73.8208333334,0.0,0.0
172,40.8124999998999,-73.8125,0.0,0.0
173,40.8124999998999,-73.8041666666999,0.0,0.0
174,40.8124999998999,-73.7958333333999,0.0,0.0
175,40.8041666665999,-73.9625,0.0,0.0
176,40.8041666665999,-73.9541666667,0.0,0.0
177,40.8041666665999,-73.9458333334,0.0,0.0
178,40.8041666665999,-73.9375,0.0,0.0
179,40.8041666665999,-73.9291666666999,0.0,0.0
180,40.8041666665999,-73.9208333333999,0.0,0.0
181,40.8041666665999,-73.9124999999999,0.0,0.0
182,40.8041666665999,-73.9041666666999,0.0,0.0
183,40.8041666665999,-73.8958333334,0.0,0.0
184,40.8041666665999,-73.8875,0.0,0.0
185,40.8041666665999,-73.8791666667,0.0,0.0
186,40.8041666665999,-73.8708333334,0.0,0.0
187,40.8041666665999,-73.8624999999999,0.0,0.0
188,40.8041666665999,-73.8541666666999,0.0,0.0
189,40.8041666665999,-73.8458333333999,0.0,0.0
190,40.8041666665999,-73.8375,0.0,0.0
191,40.8041666665999,-73.8291666667,0.0,0.0
192,40.8041666665999,-73.8208333334,0.0,0.0
193,40.8041666665999,-73.8041666666999,0.0,0.0
194,40.8041666665999,-73.7458333334,0.0,0.0
195,40.7958333333,-73.9708333333999,1.0471576922411583,3.1414730767234746
196,40.7958333333,-73.9625,0.0,0.0
197,40.7958333333,-73.9541666667,0.0,0.0
198,40.7958333333,-73.9458333334,1.3865188641298236,4.15955659238947
199,40.7958333333,-73.9375,0.2059889137300234,0.6179667411900702
200,40.7958333333,-73.9291666666999,0.0,0.0
201,40.7958333333,-73.9208333333999,0.0,0.0
202,40.7958333333,-73.9124999999999,0.0,0.0
203,40.7958333333,-73.9041666666999,0.0,0.0
204,40.7958333333,-73.8958333334,0.0,0.0
205,40.7958333333,-73.8875,0.0,0.0
206,40.7958333333,-73.8791666667,0.0,0.0
207,40.7958333333,-73.8708333334,0.0,0.0
208,40.7958333333,-73.8624999999999,0.0,0.0
209,40.7958333333,-73.8541666666999,0.0,0.0
210,40.7958333333,-73.8458333333999,0.0,0.0
211,40.7958333333,-73.8375,0.0,0.0
212,40.7958333333,-73.8291666667,0.0,0.0
213,40.7958333333,-73.8208333334,0.0,0.0
214,40.7958333333,-73.8125,0.0,0.0
215,40.7958333333,-73.8041666666999,0.0,0.0
216,40.7958333333,-73.7541666667,0.0,0.0
217,40.7958333333,-73.7458333334,0.0,0.0
218,40.7874999999,-73.9791666666999,4.101426841005531,15.52498092149872
219,40.7874999999,-73.9708333333999,1.4514530063202393,6.5422859277442855
220,40.7874999999,-73.9625,0.9432074029837424,4.067175030769584
221,40.7874999999,-73.9541666667,4.739278609600352,9.460054019708998
222,40.7874999999,-73.9458333334,1.729191187288242,4.986991238610293
223,40.7874999999,-73.9375,0.0,0.0
224,40.7874999999,-73.9291666666999,0.0,0.0
225,40.7874999999,-73.9208333333999,0.0,0.0
226,40.7874999999,-73.9124999999999,0.0,0.0
227,40.7874999999,-73.9041666666999,0.0,0.0
228,40.7874999999,-73.8958333334,0.0,0.0
229,40.7874999999,-73.8875,0.0,0.0
230,40.7874999999,-73.8791666667,0.0,0.0
231,40.7874999999,-73.8708333334,0.0,0.0
232,40.7874999999,-73.8624999999999,0.0,0.0
233,40.7874999999,-73.8541666666999,0.0,0.0
234,40.7874999999,-73.8458333333999,0.0,0.0
235,40.7874999999,-73.8375,0.0,0.0
236,40.7874999999,-73.8291666667,0.0,0.0
237,40.7874999999,-73.8208333334,0.0,0.0
238,40.7874999999,-73.8125,0.0,0.0
239,40.7874999999,-73.8041666666999,0.0,0.0
240,40.7874999999,-73.7958333333999,0.0,0.0
241,40.7874999999,-73.7874999999999,0.0,0.0
242,40.7874999999,-73.7791666666999,0.0,0.0
243,40.7874999999,-73.7708333334,0.0,0.0
244,40.7874999999,-73.7541666667,0.0,0.0
245,40.7874999999,-73.7458333334,0.0,0.0
246,40.7874999999,-73.7374999999999,0.0,0.0
247,40.7791666665999,-73.9874999999999,6.005639747214096,17.848625578139604
248,40.7791666665999,-73.9791666666999,8.955791376098116,18.8211505508856
249,40.7791666665999,-73.9708333333999,3.2686336379162215,10.804407970919414
250,40.7791666665999,-73.9625,7.6156243675315505,19.89346060404152
251,40.7791666665999,-73.9541666667,11.816758371040054,23.861245481573143
252,40.7791666665999,-73.9458333334,4.698356733951531,8.223287555527333
253,40.7791666665999,-73.9375,0.0,0.0
254,40.7791666665999,-73.9291666666999,0.0,0.0
255,40.7791666665999,-73.9208333333999,0.0,0.0
256,40.7791666665999,-73.9124999999999,0.0,0.0
257,40.7791666665999,-73.9041666666999,0.0,0.0
258,40.7791666665999,-73.8958333334,0.0,0.0
259,40.7791666665999,-73.8875,0.0,0.0
260,40.7791666665999,-73.8791666667,0.0,0.0
261,40.7791666665999,-73.8708333334,0.0,0.0
262,40.7791666665999,-73.8624999999999,0.0,0.0
263,40.7791666665999,-73.8541666666999,0.0,0.0
264,40.7791666665999,-73.8458333333999,0.0,0.0
265,40.7791666665999,-73.8375,0.0,0.0
266,40.7791666665999,-73.8291666667,0.0,0.0
267,40.7791666665999,-73.8208333334,0.0,0.0
268,40.7791666665999,-73.8125,0.0,0.0
269,40.7791666665999,-73.8041666666999,0.0,0.0
270,40.7791666665999,-73.7958333333999,0.0,0.0
271,40.7791666665999,-73.7874999999999,0.0,0.0
272,40.7791666665999,-73.7791666666999,0.0,0.0
273,40.7791666665999,-73.7708333334,0.0,0.0
274,40.7791666665999,-73.7625,0.0,0.0
275,40.7791666665999,-73.7541666667,0.0,0.0
276,40.7791666665999,-73.7458333334,0.0,0.0
277,40.7791666665999,-73.7374999999999,0.0,0.0
278,40.7791666665999,-73.7291666666999,0.0,0.0
279,40.7708333332999,-73.9874999999999,8.461044320184747,19.044041735650804
280,40.7708333332999,-73.9791666666999,8.003673906670455,19.81916718123159
281,40.7708333332999,-73.9708333333999,5.867806066435602,12.453994765190307
282,40.7708333332999,-73.9625,12.923512902685184,24.748852923975374
283,40.7708333332999,-73.9541666667,9.128358796423635,18.205914949658354
284,40.7708333332999,-73.9458333334,3.83853276789375,9.627804551257604
285,40.7708333332999,-73.9375,0.0,0.0
286,40.7708333332999,-73.9291666666999,0.0,0.0
287,40.7708333332999,-73.9208333333999,0.0,0.0
288,40.7708333332999,-73.9124999999999,0.0,0.0
289,40.7708333332999,-73.9041666666999,0.0,0.0
290,40.7708333332999,-73.8958333334,0.0,0.0
291,40.7708333332999,-73.8875,0.0,0.0
292,40.7708333332999,-73.8791666667,0.0,0.0
293,40.7708333332999,-73.8708333334,0.0,0.0
294,40.7708333332999,-73.8624999999999,0.0,0.0
295,40.7708333332999,-73.8541666666999,0.0,0.0
296,40.7708333332999,-73.8458333333999,0.0,0.0
297,40.7708333332999,-73.8375,0.0,0.0
298,40.7708333332999,-73.8291666667,0.0,0.0
299,40.7708333332999,-73.8208333334,0.0,0.0
300,40.7708333332999,-73.8125,0.0,0.0
301,40.7708333332999,-73.8041666666999,0.0,0.0
302,40.7708333332999,-73.7958333333999,0.0,0.0
303,40.7708333332999,-73.7874999999999,0.0,0.0
304,40.7708333332999,-73.7791666666999,0.0,0.0
305,40.7708333332999,-73.7708333334,0.0,0.0
306,40.7708333332999,-73.7625,0.0,0.0
307,40.7708333332999,-73.7541666667,0.0,0.0
308,40.7708333332999,-73.7458333334,0.0,0.0
309,40.7708333332999,-73.7374999999999,0.0,0.0
310,40.7708333332999,-73.7291666666999,0.0,0.0
311,40.7708333332999,-73.7208333333999,0.0,0.0
312,40.7624999999,-73.9958333334,7.790939921471274,23.665460451651676
313,40.7624999999,-73.9874999999999,10.946272860629666,24.262592054700868
314,40.7624999999,-73.9791666666999,10.12267466881253,24.303186563352433
315,40.7624999999,-73.9708333333999,10.960423615949711,27.158867614886102
316,40.7624999999,-73.9625,8.633891311091604,20.968754752235007
317,40.7624999999,-73.9541666667,4.550769407700366,11.662957236892074
318,40.7624999999,-73.9458333334,2.033522824835459,4.6046427973983555
319,40.7624999999,-73.9375,0.0,0.0
320,40.7624999999,-73.9291666666999,0.0,0.0
321,40.7624999999,-73.9208333333999,0.0,0.0
322,40.7624999999,-73.9124999999999,0.0,0.0
323,40.7624999999,-73.9041666666999,0.0,0.0
324,40.7624999999,-73.8958333334,0.0,0.0
325,40.7624999999,-73.8875,0.0,0.0
326,40.7624999999,-73.8791666667,0.0,0.0
327,40.7624999999,-73.8708333334,0.0,0.0
328,40.7624999999,-73.8624999999999,0.0,0.0
329,40.7624999999,-73.8541666666999,0.0,0.0
330,40.7624999999,-73.8458333333999,0.0,0.0
331,40.7624999999,-73.8375,0.0,0.0
332,40.7624999999,-73.8291666667,0.0,0.0
333,40.7624999999,-73.8208333334,0.0,0.0
334,40.7624999999,-73.8125,0.0,0.0
335,40.7624999999,-73.8041666666999,0.0,0.0
336,40.7624999999,-73.7958333333999,0.0,0.0
337,40.7624999999,-73.7874999999999,0.0,0.0
338,40.7624999999,-73.7791666666999,0.0,0.0
339,40.7624999999,-73.7708333334,0.0,0.0
340,40.7624999999,-73.7625,0.0,0.0
341,40.7624999999,-73.7541666667,0.0,0.0
342,40.7624999999,-73.7458333334,0.0,0.0
343,40.7624999999,-73.7374999999999,0.0,0.0
344,40.7624999999,-73.7291666666999,0.0,0.0
345,40.7624999999,-73.7208333333999,0.0,0.0
346,40.7624999999,-73.7125,0.0,0.0
347,40.7541666666,-74.0041666667,6.690036862757239,16.365405493834608
348,40.7541666666,-73.9958333334,13.280678985896058,36.86759080312888
349,40.7541666666,-73.9874999999999,8.808527982493224,20.49331190546548
350,40.7541666666,-73.9791666666999,9.474634823172199,24.620691073820055
351,40.7541666666,-73.9708333333999,8.868152614387885,20.875882179402186
352,40.7541666666,-73.9625,4.306718402171074,13.845311437994186
353,40.7541666666,-73.9541666667,3.609584149972694,6.864406110837647
354,40.7541666666,-73.9458333334,6.252258613626937,20.56092747257849
355,40.7541666666,-73.9375,0.0,0.0
356,40.7541666666,-73.9291666666999,0.0,0.0
357,40.7541666666,-73.9208333333999,0.0,0.0
358,40.7541666666,-73.9124999999999,0.0,0.0
359,40.7541666666,-73.9041666666999,0.0,0.0
360,40.7541666666,-73.8958333334,0.0,0.0
361,40.7541666666,-73.8875,0.0,0.0
362,40.7541666666,-73.8791666667,0.0,0.0
363,40.7541666666,-73.8708333334,0.0,0.0
364,40.7541666666,-73.8624999999999,0.0,0.0
365,40.7541666666,-73.8541666666999,0.0,0.0
366,40.7541666666,-73.8458333333999,0.0,0.0
367,40.7541666666,-73.8375,0.0,0.0
368,40.7541666666,-73.8291666667,0.0,0.0
369,40.7541666666,-73.8208333334,0.0,0.0
370,40.7541666666,-73.8125,0.0,0.0
371,40.7541666666,-73.8041666666999,0.0,0.0
372,40.7541666666,-73.7958333333999,0.0,0.0
373,40.7541666666,-73.7874999999999,0.0,0.0
374,40.7541666666,-73.7791666666999,0.0,0.0
375,40.7541666666,-73.7708333334,0.0,0.0
376,40.7541666666,-73.7625,0.0,0.0
377,40.7541666666,-73.7541666667,0.0,0.0
378,40.7541666666,-73.7458333334,0.0,0.0
379,40.7541666666,-73.7374999999999,0.0,0.0
380,40.7541666666,-73.7291666666999,0.0,0.0
381,40.7541666666,-73.7208333333999,0.0,0.0
382,40.7541666666,-73.7125,0.0,0.0
383,40.7458333332999,-74.0041666667,9.956979679950464,21.382115222326185
384,40.7458333332999,-73.9958333334,8.967271999125852,17.889167617932316
385,40.7458333332999,-73.9874999999999,10.124098185489249,23.668024546361266
386,40.7458333332999,-73.9791666666999,10.38579313780707,26.311454058108833
387,40.7458333332999,-73.9708333333999,9.184212336755863,29.097625040690655
388,40.7458333332999,-73.9625,3.8193244527886114,11.142993007052606
389,40.7458333332999,-73.9541666667,12.115717295684203,26.019921915328755
390,40.7458333332999,-73.9458333334,5.3725158449899855,13.314851804085649
391,40.7458333332999,-73.9375,0.3741087511961027,0.7482175023922054
392,40.7458333332999,-73.9291666666999,0.0,0.0
393,40.7458333332999,-73.9208333333999,0.0,0.0
394,40.7458333332999,-73.9124999999999,0.0,0.0
395,40.7458333332999,-73.9041666666999,0.0,0.0
396,40.7458333332999,-73.8958333334,0.0,0.0
397,40.7458333332999,-73.8875,0.0,0.0
398,40.7458333332999,-73.8791666667,0.0,0.0
399,40.7458333332999,-73.8708333334,0.0,0.0
400,40.7458333332999,-73.8624999999999,0.0,0.0
401,40.7458333332999,-73.8541666666999,0.0,0.0
402,40.7458333332999,-73.8458333333999,0.0,0.0
403,40.7458333332999,-73.8375,0.0,0.0
404,40.7458333332999,-73.8291666667,0.0,0.0
405,40.7458333332999,-73.8208333334,0.0,0.0
406,40.7458333332999,-73.8125,0.0,0.0
407,40.7458333332999,-73.8041666666999,0.0,0.0
408,40.7458333332999,-73.7958333333999,0.0,0.0
409,40.7458333332999,-73.7874999999999,0.0,0.0
410,40.7458333332999,-73.7791666666999,0.0,0.0
411,40.7458333332999,-73.7708333334,0.0,0.0
412,40.7458333332999,-73.7625,0.0,0.0
413,40.7458333332999,-73.7541666667,0.0,0.0
414,40.7458333332999,-73.7458333334,0.0,0.0
415,40.7458333332999,-73.7374999999999,0.0,0.0
416,40.7458333332999,-73.7291666666999,0.0,0.0
417,40.7458333332999,-73.7208333333999,0.0,0.0
418,40.7458333332999,-73.7125,0.0,0.0
419,40.7458333332999,-73.7041666667,0.0,0.0
420,40.7374999999,-74.0041666667,11.463421539722829,17.738137793864325
421,40.7374999999,-73.9958333334,7.356848058491913,12.628524925496343
422,40.7374999999,-73.9874999999999,10.008092192865151,26.853415630211845
423,40.7374999999,-73.9791666666999,7.397138452451663,14.782530511844056
424,40.7374999999,-73.9708333333999,3.9378489510282457,12.09724130831595
425,40.7374999999,-73.9625,1.2995077662548764,3.082643123854515
426,40.7374999999,-73.9541666667,6.908972825266059,21.710382402853917
427,40.7374999999,-73.9458333334,5.4566262217366654,15.776530480665036
428,40.7374999999,-73.9375,1.2786358885541589,5.1145435542166355
429,40.7374999999,-73.9291666666999,0.0,0.0
430,40.7374999999,-73.9208333333999,0.0,0.0
431,40.7374999999,-73.9124999999999,0.0,0.0
432,40.7374999999,-73.9041666666999,0.0,0.0
433,40.7374999999,-73.8958333334,0.0,0.0
434,40.7374999999,-73.8875,0.0,0.0
435,40.7374999999,-73.8791666667,0.0,0.0
436,40.7374999999,-73.8708333334,0.0,0.0
437,40.7374999999,-73.8624999999999,0.0,0.0
438,40.7374999999,-73.8541666666999,0.0,0.0
439,40.7374999999,-73.8458333333999,0.0,0.0
440,40.7374999999,-73.8375,0.0,0.0
441,40.7374999999,-73.8291666667,0.0,0.0
442,40.7374999999,-73.8208333334,0.0,0.0
443,40.7374999999,-73.8125,0.0,0.0
444,40.7374999999,-73.8041666666999,0.0,0.0
445,40.7374999999,-73.7958333333999,0.0,0.0
446,40.7374999999,-73.7874999999999,0.0,0.0
447,40.7374999999,-73.7791666666999,0.0,0.0
448,40.7374999999,-73.7708333334,0.0,0.0
449,40.7374999999,-73.7625,0.0,0.0
450,40.7374999999,-73.7541666667,0.0,0.0
451,40.7374999999,-73.7458333334,0.0,0.0
452,40.7374999999,-73.7374999999999,0.0,0.0
453,40.7374999999,-73.7291666666999,0.0,0.0
454,40.7374999999,-73.7208333333999,0.0,0.0
455,40.7374999999,-73.7125,0.0,0.0
456,40.7291666666,-74.0125,4.963494328290255,13.00437855899406
457,40.7291666666,-74.0041666667,10.364003984161187,17.8628137340167
458,40.7291666666,-73.9958333334,9.803970049524416,17.875974345380826
459,40.7291666666,-73.9874999999999,10.300333409251063,21.63685825955318
460,40.7291666666,-73.9791666666999,7.317650474331374,17.95637736862932
461,40.7291666666,-73.9708333333999,4.290991500625569,15.66741795581523
462,40.7291666666,-73.9625,0.5756863255106244,1.0441635678463255
463,40.7291666666,-73.9541666667,7.3018187129318655,16.713740171182128
464,40.7291666666,-73.9458333334,5.580934674743967,13.853534823528161
465,40.7291666666,-73.9375,0.396466895954115,0.79293379190823
466,40.7291666666,-73.9291666666999,0.0,0.0
467,40.7291666666,-73.9208333333999,0.0,0.0
468,40.7291666666,-73.9124999999999,0.0,0.0
469,40.7291666666,-73.9041666666999,0.0,0.0
470,40.7291666666,-73.8958333334,0.0,0.0
471,40.7291666666,-73.8875,0.0,0.0
472,40.7291666666,-73.8791666667,0.0,0.0
473,40.7291666666,-73.8708333334,0.0,0.0
474,40.7291666666,-73.8624999999999,0.0,0.0
475,40.7291666666,-73.8541666666999,0.0,0.0
476,40.7291666666,-73.8458333333999,0.0,0.0
477,40.7291666666,-73.8375,0.0,0.0
478,40.7291666666,-73.8291666667,0.0,0.0
479,40.7291666666,-73.8208333334,0.0,0.0
480,40.7291666666,-73.8125,0.0,0.0
481,40.7291666666,-73.8041666666999,0.0,0.0
482,40.7291666666,-73.7958333333999,0.0,0.0
483,40.7291666666,-73.7874999999999,0.0,0.0
484,40.7291666666,-73.7791666666999,0.0,0.0
485,40.7291666666,-73.7708333334,0.0,0.0
486,40.7291666666,-73.7625,0.0,0.0
487,40.7291666666,-73.7541666667,0.0,0.0
488,40.7291666666,-73.7458333334,0.0,0.0
489,40.7291666666,-73.7374999999999,0.0,0.0
490,40.7291666666,-73.7291666666999,0.0,0.0
491,40.7291666666,-73.7208333333999,0.0,0.0
492,40.7291666666,-73.7125,0.0,0.0
493,40.7208333333,-74.0125,6.291966245998513,14.879178524915757
494,40.7208333333,-74.0041666667,12.155433019100354,29.63942970800198
495,40.7208333333,-73.9958333334,13.041336505871467,31.528509604821387
496,40.7208333333,-73.9874999999999,12.491891082695336,27.708823842081586
497,40.7208333333,-73.9791666666999,7.192888643638892,19.045480709723357
498,40.7208333333,-73.9708333333999,2.019919386619432,6.358407231650219
499,40.7208333333,-73.9625,6.533193102673655,11.673380755274719
500,40.7208333333,-73.9541666667,8.892795622964613,15.771928910250704
501,40.7208333333,-73.9458333334,11.40068945219092,21.96724746645037
502,40.7208333333,-73.9375,0.8333909466627121,1.80714663122169
503,40.7208333333,-73.9291666666999,0.0,0.0
504,40.7208333333,-73.9208333333999,0.0,0.0
505,40.7208333333,-73.9124999999999,0.0,0.0
506,40.7208333333,-73.9041666666999,0.0,0.0
507,40.7208333333,-73.8958333334,0.0,0.0
508,40.7208333333,-73.8875,0.0,0.0
509,40.7208333333,-73.8791666667,0.0,0.0
510,40.7208333333,-73.8708333334,0.0,0.0
511,40.7208333333,-73.8624999999999,0.0,0.0
512,40.7208333333,-73.8541666666999,0.0,0.0
513,40.7208333333,-73.8458333333999,0.0,0.0
514,40.7208333333,-73.8375,0.0,0.0
515,40.7208333333,-73.8291666667,0.0,0.0
516,40.7208333333,-73.8208333334,0.0,0.0
517,40.7208333333,-73.8125,0.0,0.0
518,40.7208333333,-73.8041666666999,0.0,0.0
519,40.7208333333,-73.7958333333999,0.0,0.0
520,40.7208333333,-73.7874999999999,0.0,0.0
521,40.7208333333,-73.7791666666999,0.0,0.0
522,40.7208333333,-73.7708333334,0.0,0.0
523,40.7208333333,-73.7625,0.0,0.0
