id,name,lanes,road_capacity_from_conversion,highway,oneway,distance,road_capacity,point_lat,point_lon
6173611,,,1,pedestrian,,0.171317374103,0.342634748207,40.4088477,-3.7526156,40.4088477,-3.7526156,40.4088041,-3.7523967,40.4089171,-3.7521012,40.4090248,-3.7518074,40.4091279,-3.7516302,40.4092958,-3.7514058,40.4094617,-3.7513521,40.4097388,-3.7512539
23622060,Calle de Cebreros,,1,residential,,0.921257335099,1.8425146702,40.4049496,-3.7452322,40.4049496,-3.7452322,40.4049079,-3.7454795,40.404917,-3.7459851,40.4048371,-3.7465758,40.4047908,-3.7468787,40.4046123,-3.7475255,40.4045414,-3.7478623,40.4045373,-3.7479242,40.4044575,-3.7485726,40.4042782,-3.7494648,40.4042552,-3.7495733,40.4042375,-3.7496238,40.403989,-3.7503517,40.4038899,-3.7506418,40.403877,-3.7506729,40.4038314,-3.7507827,40.4037391,-3.7509898,40.4035864,-3.7513226,40.4034574,-3.7516732,40.4034321,-3.7517432,40.4033218,-3.7520484,40.4032725,-3.7521648,40.4031862,-3.7524192,40.4031272,-3.7527275,40.4030777,-3.7528744,40.4030165,-3.7530037,40.4020155,-3.7541017,40.4024551,-3.7547683
7648292,,,1,unclassified,,0.0734190987223,0.146838197445,40.3985297,-3.7442826,40.3985297,-3.7442826,40.3985006,-3.7443858,40.3983926,-3.7447427,40.3984862,-3.7450929
23622065,Calle de Carlina,,1,residential,no,0.028174370085,0.05634874017,40.4045467,-3.7516073,40.4045467,-3.7516073,40.4044736,-3.751693,40.4044276,-3.7517998,40.4044161,-3.7518793
4088880,,,2,tertiary,,0.0246731612677,0.0986926450706,40.3978865,-3.7563454,40.3978865,-3.7563454,40.3979443,-3.7561943,40.398029,-3.756144
4088881,Calle de los Yébenes,3,2,tertiary,yes,0.5251404141,1.0502808282,40.3982042,-3.7564502,40.3982042,-3.7564502,40.3982919,-3.7567461,40.3984828,-3.757199,40.3986729,-3.757563,40.3988216,-3.7578299,40.3990176,-3.7581085,40.3990495,-3.7581453,40.399339,-3.7584365,40.3997657,-3.7587599,40.4010351,-3.7595216,40.401306,-3.7596982,40.4013726,-3.7597416,40.4015706,-3.7598834,40.4018395,-3.7600901
4088894,Calle Valmojado,2,2,tertiary,yes,0.0825822782248,0.16516455645,40.3980034,-3.7565691,40.3980034,-3.7565691,40.3978593,-3.7566492,40.3974167,-3.7569346,40.3973327,-3.7569888
6112876,,1,4,motorway_link,yes,0.145973606987,0.58389442795,40.4013581,-3.7614676,40.4013581,-3.7614676,40.4014475,-3.7609825,40.4015304,-3.7604682,40.4015246,-3.7602681,40.4014976,-3.7601059,40.4013279,-3.7598635
4085368,,1,4,motorway_link,yes,0.158290263919,0.633161055678,40.4010351,-3.7595216,40.4010351,-3.7595216,40.4011524,-3.7595339,40.4012599,-3.7595266,40.4013535,-3.7595006,40.4014371,-3.7594761,40.4015813,-3.7594361,40.4016191,-3.7594244,40.4019506,-3.7593131,40.4020366,-3.7592855,40.4021001,-3.7592561,40.4021411,-3.7592311,40.4021556,-3.7592169,40.4022404,-3.7591603,40.4023446,-3.758975
4085370,Calle de San Manuel,2,2,tertiary,,0.0166831873199,0.0667327492797,40.4027903,-3.7606603,40.4027903,-3.7606603,40.4028207,-3.7606327,40.4028555,-3.7606165,40.4029316,-3.7606237
4085371,Calle de San Manuel,1,4,motorway_link,yes,0.0166187231051,0.0664748924206,40.4021433,-3.7599356,40.4021433,-3.7599356,40.4021608,-3.7600888,40.402175,-3.7601252
4085372,Calle de San Manuel,1,4,motorway_link,yes,0.102925866678,0.411703466714,40.4027611,-3.7608816,40.4027611,-3.7608816,40.4026678,-3.7607945,40.4025642,-3.760719,40.4022403,-3.7605114,40.4021076,-3.7604363,40.4020519,-3.7604363,40.4020301,-3.7604363,40.4019311,-3.7605017
4093069,Calle de los Yébenes,,2,tertiary,yes,0.101475564086,0.202951128173,40.3974436,-3.7552291,40.3974436,-3.7552291,40.3976267,-3.7554924,40.3976693,-3.7555503,40.3978053,-3.7557917,40.3978968,-3.7559615,40.398029,-3.756144
