1.3348723,103.6965503
1.3348722,103.6982762
1.3348722,103.6988749
1.3348727,103.6989555
1.3348747,103.6993041
1.3433938,103.6950551
1.343348,103.6949958
1.3423782,103.6937414
1.340996,103.7038256
1.3409146,103.7033586
1.3382725,103.7045468
1.338236,103.7044516
1.338128,103.7041695
1.3378913,103.7035002
1.3377043,103.7029042
1.3376011,103.7025271
1.3375635,103.7022406
1.3375271,103.701375
1.337546,103.7006575
1.3375358,103.6999421
1.3375273,103.6997234
1.3374959,103.698923
1.3347469,103.6988703
1.3348722,103.6988749
1.3351403,103.6988877
1.3355075,103.6989052
1.335886,103.6989232
1.3368861,103.6988761
1.337492,103.6988224
1.337715,103.6987983
1.3348723,103.6965503
1.3347506,103.6965549
1.349476,103.6850282
1.3491854,103.6852301
1.3490218,103.6853881
1.3489197,103.6856294
1.3488391,103.6859778
1.3487388,103.6862326
1.3486164,103.6863809
1.3484894,103.6865012
1.3482625,103.686559
1.3480601,103.686554
1.3473763,103.6865132
1.3471051,103.6865251
1.3468914,103.6866011
1.3467397,103.6867361
1.3465716,103.6869412
1.3462306,103.6873767
1.3460336,103.6876132
1.3457478,103.6878102
1.3452312,103.6881475
1.3448335,103.6883705
1.3448335,103.6883705
1.3443516,103.6878707
1.3439098,103.6872528
1.3437306,103.6868669
1.343678,103.6866605
1.3436436,103.6863765
1.3436597,103.6860986
1.3438057,103.6853051
1.3438237,103.6851574
1.3438343,103.6849782
1.3438205,103.6847774
1.3437592,103.6846471
1.3437347,103.684595
1.34312,103.6838932
1.3430298,103.6837903
1.3429106,103.6836772
1.3427695,103.6836342
1.342605,103.6836333
1.3423922,103.6836904
1.3416112,103.6838572
1.3413382,103.6838216
1.3410557,103.6836805
1.3408883,103.6834961
1.3406662,103.6831977
1.3438057,103.6853051
1.3440779,103.685228
1.3348656,103.6964057
1.335587,103.6963555
1.3361886,103.696234
1.3369522,103.6960734
1.337461,103.6959289
1.3347855,103.6942082
1.334904,103.6942056
1.3352227,103.6941916
1.3359817,103.6941583
1.3362438,103.6941468
1.3363838,103.694126
1.3365991,103.6940807
1.3368831,103.6939532
1.3369647,103.6939011
1.3372095,103.6937152
