id,name,lanes,road_capacity_from_conversion,highway,oneway,distance,road_capacity,point_lat,point_lon
4794199,Rascarrabias,,1,residential,,0.521908177154,1.04381635431,19.3833981,-99.1524458,19.3833981,-99.1524458,19.3832998,-99.1518752,19.3832189,-99.1514289,19.3830812,-99.150665,19.382976,-99.1500814,19.3828273,-99.1493741,19.3825792,-99.1480815,19.3824814,-99.1475727
4758877,División del Norte,2,3,secondary,yes,0.0317622706676,0.0952868120027,19.4000042,-99.1701981,19.4000042,-99.1701981,19.4001547,-99.1702464,19.4002819,-99.1702726
4847859,Tenancingo,1,1,residential,yes,0.168131147047,0.168131147047,19.4138448,-99.1728893,19.4138448,-99.1728893,19.4124924,-99.1736179
4841034,Ixcateopan,,1,residential,yes,0.963262537677,0.963262537677,19.3825338,-99.156748,19.3825338,-99.156748,19.3808648,-99.1571203,19.3791347,-99.1575587,19.3780079,-99.1578009,19.3761615,-99.1582539,19.3757786,-99.158331,19.3740443,-99.158757
4841049,Tenayuca,,1,residential,yes,0.782637036678,0.782637036678,19.3741089,-99.1595477,19.3741089,-99.1595477,19.3763331,-99.1590308,19.3771848,-99.1587349,19.3774369,-99.1586645,19.3784147,-99.1583556,19.3792106,-99.1581644,19.3805932,-99.1578365,19.380971,-99.1577884
4841571,Filomeno Mata,,1,pedestrian,,0.310594235006,0.621188470013,19.4366753,-99.1388658,19.4366753,-99.1388658,19.435862,-99.1390173,19.4339158,-99.1394007
4830522,Zitacuaro,1,1,residential,yes,0.118778482229,0.118778482229,19.408734,-99.1794465,19.408734,-99.1794465,19.4097546,-99.1790974
4847862,Celaya,1,1,residential,yes,0.19653202673,0.19653202673,19.4137745,-99.1660537,19.4137745,-99.1660537,19.4140882,-99.1667103,19.4141487,-99.166837,19.414647,-99.1676812
4808866,Sevilla,,3,primary,yes,0.334439937735,1.0033198132,19.424877,-99.1714825,19.424877,-99.1714825,19.4246305,-99.1713691,19.4245909,-99.1713496,19.424075,-99.1710953,19.4233454,-99.170709,19.42253,-99.1702847,19.4222943,-99.1702475,19.4222613,-99.1702423,19.4221238,-99.1702071
4842149,Matías Romero,,1,residential,yes,1.35243336535,1.35243336535,19.3789707,-99.1599705,19.3789707,-99.1599705,19.3790516,-99.1603825,19.3790996,-99.1605756,19.3792832,-99.1613082,19.3796004,-99.1627947,19.3797507,-99.1635309,19.3799076,-99.1642458,19.3800981,-99.1650072,19.3801325,-99.1651675,19.3802343,-99.1657173,19.3804352,-99.1665039,19.380582,-99.1671939,19.3807043,-99.1678901,19.3808739,-99.1686356,19.381096,-99.1694922,19.3811785,-99.1697923,19.38132,-99.1703628,19.3815318,-99.1713523,19.3815501,-99.1719744,19.3814813,-99.1725201
4842166,Luz Saviñon,,1,residential,yes,2.06478685103,2.06478685103,19.3893357,-99.1467465,19.3893357,-99.1467465,19.3894334,-99.1474329,19.3895048,-99.1479074,19.3896343,-99.14874,19.3897153,-99.1494181,19.3897365,-99.1495842,19.3897963,-99.1500532,19.3898853,-99.1507227,19.3899886,-99.1513643,19.3900081,-99.1514868,19.3901201,-99.1521904,19.3901453,-99.1523657,19.3901687,-99.1525289,19.3902173,-99.1528513,19.3902982,-99.1534779,19.3903954,-99.154113,19.3905168,-99.1549026,19.390614,-99.155615,19.3907884,-99.1564391,19.3908703,-99.1572652,19.390994,-99.1579607,19.391099,-99.1586386,19.3911894,-99.1592537,19.3912076,-99.1593631,19.3912886,-99.1599869,19.3914622,-99.1607759,19.3915978,-99.1614227,19.3919502,-99.1628919,19.3922568,-99.1643611,19.3925817,-99.165833,19.3926247,-99.1659852,19.3926556,-99.16607
4780729,Casa del Obrero Mundial,,3,secondary,yes,0.26213978431,0.786419352929,19.4006542,-99.1661989,19.4006542,-99.1661989,19.4008288,-99.1653376,19.4010585,-99.1637409
4783806,Av. Presidente Plutarco Elías Calles,,3,secondary,yes,0.717467316727,2.15240195018,19.3572494,-99.1396008,19.3572494,-99.1396008,19.3573251,-99.1396643,19.3574304,-99.1397158,19.3575761,-99.1397158,19.3578919,-99.1396299,19.3582527,-99.1395439,19.3584232,-99.1395032,19.3595604,-99.1392395,19.3635627,-99.1383646
4758720,Av. Río Mixcoac,,4,trunk,yes,0.523340677566,2.09336271026,19.3620293,-99.1743409,19.3620293,-99.1743409,19.3620941,-99.1744075,19.3623406,-99.1746382,19.3624578,-99.174748,19.3641816,-99.1766047,19.3644231,-99.1768758,19.3646572,-99.177141,19.365181,-99.1776661,19.365378,-99.1778543
4841161,Búfalo,,1,residential,yes,0.248217268846,0.248217268846,19.3709734,-99.1769011,19.3709734,-99.1769011,19.3731366,-99.176279
4780750,,,3,primary_link,yes,0.169554305325,0.508662915975,19.3616635,-99.1706351,19.3616635,-99.1706351,19.3618878,-99.1705915,19.3626283,-99.1702515,19.3629084,-99.1700737,19.3630661,-99.1700101
4754640,Av. Dr. José Maria Vertiz,,3,secondary,yes,0.883350540208,2.65005162062,19.3671755,-99.1557509,19.3671755,-99.1557509,19.3675888,-99.1555926,19.3687812,-99.1552865,19.3700221,-99.1550035,19.371286,-99.1547421,19.3725664,-99.1544985,19.3735627,-99.1542888,19.3749694,-99.1539736
4841180,Cerrada Félix Cuevas,,1,residential,,0.16921819303,0.33843638606,19.3731366,-99.176279,19.3731366,-99.176279,19.37318,-99.1762259,19.3745989,-99.1758539
4803293,,,1,pedestrian,,0.0321627538941,0.0643255077883,19.4051723,-99.1690321,19.4051723,-99.1690321,19.405442,-99.169146
4841183,Oso,,1,residential,yes,0.454440438507,0.454440438507,19.3735623,-99.178202,19.3735623,-99.178202,19.3716997,-99.1788385,19.3714611,-99.1789266,19.370206,-99.1793367,19.3698648,-99.1793912,19.3696422,-99.1794712
4847840,Durango,2,2,tertiary,yes,0.883415400121,1.76683080024,19.4199931,-99.1667708,19.4199931,-99.1667708,19.4196623,-99.1681341,19.4193466,-99.1696104,19.419062,-99.1709338,19.4188137,-99.1721941,19.4187754,-99.1723544,19.4187536,-99.1724341,19.418427,-99.1739238,19.4182265,-99.1748172,19.4181759,-99.174959
4847841,Plaza Madrid,,2,tertiary,,0.179133684734,0.716534738937,19.4202931,-99.1666144,19.4202931,-99.1666144,19.420208,-99.1666952,19.4201055,-99.1667486,19.4199931,-99.1667708,19.41982,-99.1667407,19.4197091,-99.16667,19.4196994,-99.1666638,19.4196289,-99.1665813,19.4196239,-99.1665715,19.4195824,-99.16649,19.4195533,-99.166346,19.4195699,-99.1661999,19.4196306,-99.1660674,19.4197287,-99.1659632,19.4198148,-99.1659129,19.4199096,-99.1658853
4803298,Tlaxcala,1,1,residential,,0.379519722633,0.759039445266,19.4063605,-99.1718003,19.4063605,-99.1718003,19.4063619,-99.1717903,19.406496,-99.1708253,19.4067146,-99.1694177,19.406846,-99.1687773,19.4069117,-99.1684571,19.4069587,-99.168244
