FID,Lat,Lon,Total_Distance,Total_Capacity
1,19.5791666665999,-99.1458333334,0.0,0.0
2,19.5791666665999,-99.1375,0.0,0.0
3,19.5791666665999,-99.1291666667,0.0,0.0
4,19.5708333333,-99.1458333334,0.0,0.0
5,19.5708333333,-99.1375,0.0,0.0
6,19.5708333333,-99.1291666667,0.0,0.0
7,19.5708333333,-99.1208333334,0.0,0.0
8,19.5625,-99.1458333334,0.0,0.0
9,19.5625,-99.1375,0.0,0.0
10,19.5625,-99.1291666667,0.0,0.0
11,19.5625,-99.1208333334,0.0,0.0
12,19.5541666666,-99.1458333334,0.0,0.0
13,19.5541666666,-99.1375,0.0,0.0
14,19.5541666666,-99.1291666667,0.0,0.0
15,19.5458333332999,-99.1541666666999,0.0,0.0
16,19.5458333332999,-99.1458333334,0.0,0.0
17,19.5458333332999,-99.1375,0.0,0.0
18,19.5458333332999,-99.1291666667,0.0,0.0
19,19.5375,-99.1541666666999,0.0,0.0
20,19.5375,-99.1458333334,0.0,0.0
21,19.5375,-99.1375,0.0,0.0
22,19.5291666665999,-99.2125,0.0,0.0
23,19.5291666665999,-99.2041666667,0.0,0.0
24,19.5291666665999,-99.1958333334,0.0,0.0
25,19.5291666665999,-99.1875,0.0,0.0
26,19.5291666665999,-99.1791666666999,0.0,0.0
27,19.5291666665999,-99.1708333333999,0.0,0.0
28,19.5291666665999,-99.1541666666999,0.0,0.0
29,19.5291666665999,-99.1458333334,0.0,0.0
30,19.5291666665999,-99.1375,0.0,0.0
31,19.5208333333,-99.2125,0.0,0.0
32,19.5208333333,-99.2041666667,0.0,0.0
33,19.5208333333,-99.1958333334,0.0,0.0
34,19.5208333333,-99.1875,0.0,0.0
35,19.5208333333,-99.1791666666999,0.0,0.0
36,19.5208333333,-99.1708333333999,0.0,0.0
37,19.5208333333,-99.1624999999999,0.0,0.0
38,19.5208333333,-99.1541666666999,0.0,0.0
39,19.5208333333,-99.1458333334,0.0,0.0
40,19.5208333333,-99.1375,0.0,0.0
41,19.5208333333,-99.1291666667,0.0,0.0
42,19.5208333333,-99.1208333334,0.0,0.0
43,19.5124999999999,-99.2125,0.0,0.0
44,19.5124999999999,-99.2041666667,0.0,0.0
45,19.5124999999999,-99.1958333334,0.0,0.0
46,19.5124999999999,-99.1875,0.0,0.0
47,19.5124999999999,-99.1791666666999,0.0,0.0
48,19.5124999999999,-99.1708333333999,0.0,0.0
49,19.5124999999999,-99.1624999999999,0.36657489941818977,0.7331497988363795
50,19.5124999999999,-99.1541666666999,0.0,0.0
51,19.5124999999999,-99.1458333334,0.0,0.0
52,19.5124999999999,-99.1375,0.0,0.0
53,19.5124999999999,-99.1291666667,0.0,0.0
54,19.5124999999999,-99.1208333334,0.0,0.0
55,19.5124999999999,-99.1124999999999,0.0,0.0
56,19.5124999999999,-99.1041666666999,0.0,0.0
57,19.5041666666,-99.2125,0.0,0.0
58,19.5041666666,-99.2041666667,0.0,0.0
59,19.5041666666,-99.1958333334,0.0,0.0
60,19.5041666666,-99.1875,0.0,0.0
61,19.5041666666,-99.1791666666999,0.0,0.0
62,19.5041666666,-99.1708333333999,0.0,0.0
63,19.5041666666,-99.1624999999999,0.22217085471212603,0.44434170942425205
64,19.5041666666,-99.1541666666999,1.12424764768502,1.8875721484775683
65,19.5041666666,-99.1458333334,0.0,0.0
66,19.5041666666,-99.1375,0.0,0.0
67,19.5041666666,-99.1291666667,0.0,0.0
68,19.5041666666,-99.1208333334,0.0,0.0
69,19.5041666666,-99.1124999999999,0.0,0.0
70,19.5041666666,-99.1041666666999,0.0,0.0
71,19.5041666666,-99.0958333333999,0.0,0.0
72,19.5041666666,-99.0875,1.7037260074308251,5.111178022292476
73,19.5041666666,-99.0791666667,0.7265324213213685,2.179597263964105
74,19.4958333332999,-99.2125,0.0,0.0
75,19.4958333332999,-99.2041666667,0.0,0.0
76,19.4958333332999,-99.1958333334,0.0,0.0
77,19.4958333332999,-99.1875,0.0,0.0
78,19.4958333332999,-99.1791666666999,0.0,0.0
79,19.4958333332999,-99.1708333333999,0.0,0.0
80,19.4958333332999,-99.1624999999999,0.0,0.0
81,19.4958333332999,-99.1541666666999,2.0050627009679056,3.0330507972446914
82,19.4958333332999,-99.1458333334,0.0,0.0
83,19.4958333332999,-99.1375,0.0,0.0
84,19.4958333332999,-99.1291666667,0.0,0.0
85,19.4958333332999,-99.1208333334,0.0,0.0
86,19.4958333332999,-99.1124999999999,0.0,0.0
87,19.4958333332999,-99.1041666666999,0.0,0.0
88,19.4958333332999,-99.0958333333999,0.451259747527473,1.353779242582419
89,19.4958333332999,-99.0875,2.756279688739056,8.26883906621717
90,19.4958333332999,-99.0791666667,0.9583546635031227,2.875063990509368
91,19.4958333332999,-99.0708333334,0.0,0.0
92,19.4958333332999,-99.0625,0.0,0.0
93,19.4875,-99.2125,0.0,0.0
94,19.4875,-99.2041666667,0.0,0.0
95,19.4875,-99.1958333334,0.0,0.0
96,19.4875,-99.1875,0.0,0.0
97,19.4875,-99.1791666666999,0.0,0.0
98,19.4875,-99.1708333333999,0.0,0.0
99,19.4875,-99.1624999999999,0.0,0.0
100,19.4875,-99.1541666666999,2.6773176270068104,4.493050540865846
101,19.4875,-99.1458333334,0.26602878802528296,0.41214325850594546
102,19.4875,-99.1375,0.0,0.0
103,19.4875,-99.1291666667,0.0,0.0
104,19.4875,-99.1208333334,0.1306160856713145,0.3918482570139435
105,19.4875,-99.1124999999999,0.0,0.0
106,19.4875,-99.1041666666999,0.0,0.0
